Year,Name,Control,State,Region,Admission Rate,SAT Average,Average Cost of Attendance,Average Faculty Salary,Median Family Income,Undergrad Population,% Female,% White,% Black,% Hispanic,% Asian,% International Students,% Undergrad with Pell Grant,Completion Rate,% Undergrad 25 or Above,% First-Generation College Students,% Students whose Parents Have Postsecondary Education
2011-01-02,Lake Forest College,Private,Illinois,Great Lakes,0.6062,,46919,7411,56946,1404,0.6026,0.6631,0.0627,0.0947,0.0363,0.1204,0.3259,0.6988,,0.2838283828,0.7161716172
2011-01-02,Lewis University,Private,Illinois,Great Lakes,0.6857,1029,31419,7939,58178,4174,0.569,0.6507,0.0877,0.1263,0.0311,0.0117,0.2633,0.5835,,0.4114963504,0.5885036496
2011-01-02,Lincoln Christian University,Private,Illinois,Great Lakes,0.6326,1030,21453,5142,38790,664,0.5271,0.8584,0.0617,0.0437,0.0075,0.0075,0.5614,0.5368,,0.3848238482,0.6151761518
2011-01-02,Lincoln College,Private,Illinois,Great Lakes,0.6751,825,32139,4690,25626.5,1304,0.6112,0.5069,0.3505,0.0483,0.0023,0.0054,0.5674,0.3969,,0.475862069,0.524137931
2011-01-02,Loyola University Chicago,Private,Illinois,Great Lakes,0.5958,1216,44341,9338,60461,9386,0.6378,0.6469,0.0424,0.107,0.1174,0.01,0.2866,0.6749,,0.2350251486,0.7649748514
2011-01-02,MacMurray College,Private,Illinois,Great Lakes,0.7718,890,28237,4814,33498,459,0.6253,0.7429,0.1329,0.0305,0.0065,0,0.5553,0.3684,,0.4804804805,0.5195195195
2011-01-02,McKendree University,Private,Illinois,Great Lakes,0.6763,1028,32008,6196,45476,2298,0.5601,0.7533,0.1358,0.0235,0.0131,0.0157,0.349,0.5252,,0.4291497976,0.5708502024
2011-01-02,Midstate College,Private,Illinois,Great Lakes,0.9552,,23683,3930,17648,695,0.8086,0.7065,0.2259,0.0245,0.0029,0,0.6246,0.2857,,0.605870021,0.394129979
2011-01-02,Millikin University,Private,Illinois,Great Lakes,0.5812,1014,36870,6011,53434,2212,0.609,0.7997,0.1067,0.0475,0.0063,0.0077,0.3431,0.5887,,0.3626984127,0.6373015873
2011-01-02,Monmouth College,Private,Illinois,Great Lakes,0.6671,1030,35000,6262,60888.5,1349,0.5196,0.8058,0.0927,0.0608,0.003,0.0015,0.3227,0.545,,0.4058744993,0.5941255007
2011-01-02,National Louis University,Private,Illinois,Great Lakes,0.9091,,32913,6046,26622.5,1437,0.7349,0.2909,0.254,0.1267,0.023,0.0021,0.4973,0.2,,0.4284467714,0.5715532286
2011-01-02,North Central College,Private,Illinois,Great Lakes,0.6845,1124,37013,7149,74497,2506,0.5543,0.7765,0.0343,0.0595,0.0283,0.01,0.2462,0.6799,,0.2935082873,0.7064917127
2011-01-02,North Park University,Private,Illinois,Great Lakes,0.3379,1041,29450,6569,49023,2162,0.6156,0.568,0.0916,0.1221,0.0564,0.0393,0.2748,0.5804,,0.3419642857,0.6580357143
2011-01-02,Northern Illinois University,Public,Illinois,Great Lakes,0.5433,1010,23126,7289,44080,17856,0.5075,0.6501,0.1473,0.0911,0.0475,0.0099,0.331,0.5639,,0.3773148148,0.6226851852
2011-01-02,Northwestern University,Private,Illinois,Great Lakes,0.2715,1434,53983,12790,71234,8947,0.5219,0.5543,0.0522,0.0724,0.194,0.0544,0.1096,0.9436,,0.1292979943,0.8707020057
2011-01-02,Northeastern Illinois University,Public,Illinois,Great Lakes,0.6546,890,17730,6132,23063.5,9355,0.5759,0.398,0.0997,0.3126,0.0959,0.0385,0.4056,0.2006,,0.5110881898,0.4889118102
2011-01-02,Olivet Nazarene University,Private,Illinois,Great Lakes,0.8059,1085,33378,6177,63157,3143,0.6239,0.8218,0.1123,0.0382,0.0127,0.0051,0.2965,0.6066,,0.3194444444,0.6805555556
2011-01-02,Quincy University,Private,Illinois,Great Lakes,0.9097,1004,33467,4861,43655.5,1228,0.5798,0.6669,0.114,0.0261,0.0073,0.0065,0.3876,0.4386,,0.432605905,0.567394095
2011-01-02,Robert Morris University Illinois,Private,Illinois,Great Lakes,0.8014,,27198,6361,23317,3999,0.5774,0.3701,0.3263,0.2388,0.022,0.007,0.641,0.4812,,0.5150452819,0.4849547181
2011-01-02,Rockford University,Private,Illinois,Great Lakes,0.4264,1014,34302,5332,39024,835,0.6299,0.7377,0.085,0.0707,0.018,0.012,0.4287,0.3961,,0.4895833333,0.5104166667
2011-01-02,Roosevelt University,Private,Illinois,Great Lakes,0.4981,1031,39700,7664,35442.5,3867,0.6581,0.4844,0.2071,0.1539,0.0497,0.0269,0.3682,0.4846,,0.3983451537,0.6016548463
2011-01-02,Dominican University,Private,Illinois,Great Lakes,0.6132,1048,32736,6854,45600,1789,0.673,0.5439,0.0693,0.299,0.0257,0.0201,0.3167,0.6494,,0.4205426357,0.5794573643
2011-01-02,University of St Francis,Private,Illinois,Great Lakes,0.4554,1067,30234,6951,61446,1757,0.716,0.7598,0.0768,0.1127,0.0233,0.0068,0.2605,0.5924,,0.4238410596,0.5761589404
2011-01-02,Saint Xavier University,Private,Illinois,Great Lakes,0.5324,1051,34103,7507,40165,2948,0.6896,0.5645,0.1669,0.1577,0.0322,0.0014,0.4076,0.5616,,0.4573170732,0.5426829268
2011-01-02,University of Illinois at Springfield,Public,Illinois,Great Lakes,0.5942,1050,19740,6609,36382,3086,0.5305,0.756,0.1244,0.0428,0.0311,0.0094,0.3234,0.6778,,0.3671970624,0.6328029376
2011-01-02,Southern Illinois University-Carbondale,Public,Illinois,Great Lakes,0.5929,990,21913,7169,36801,15099,0.4396,0.6666,0.2058,0.0544,0.0184,0.0197,0.3946,0.468,,0.3620376832,0.6379623168
2011-01-02,Southern Illinois University-Edwardsville,Public,Illinois,Great Lakes,0.823,1050,23333,6801,49556,11251,0.5332,0.7622,0.1236,0.0313,0.016,0.0071,0.2831,0.5139,,0.3519281168,0.6480718832
2011-01-02,Trinity Christian College,Private,Illinois,Great Lakes,0.8437,1048,32026,6285,51732,1273,0.6622,0.7463,0.099,0.0723,0.0141,0.022,0.3262,0.6093,,0.3896551724,0.6103448276
2011-01-02,Trinity International University-Illinois,Private,Illinois,Great Lakes,0.9433,1028,33515,6781,34256.5,1010,0.5267,0.6218,0.2059,0.0604,0.0337,0.0119,0.2469,0.5815,,0.3534031414,0.6465968586
2011-01-02,Western Illinois University,Public,Illinois,Great Lakes,0.6457,970,21692,7323,50494.5,10470,0.4755,0.7479,0.1094,0.0579,0.009,0.012,0.3065,0.5803,,0.3846753753,0.6153246247
2011-01-02,Ball State University,Public,Indiana,Great Lakes,0.647,1056,19200,6493,59558,17785,0.5249,0.832,0.0733,0.0248,0.0066,0.0206,0.2663,0.5718,,0.3446930281,0.6553069719
2011-01-02,Bethel College-Indiana,Private,Indiana,Great Lakes,0.724,1025,30788,5219,38035.5,1867,0.6529,0.797,0.1232,0.0375,0.0043,0.0171,0.514,0.6111,,0.4033539276,0.5966460724
2011-01-02,Butler University,Private,Indiana,Great Lakes,0.7317,1209,41836,7297,82470,3850,0.5943,0.8364,0.0364,0.0257,0.0218,0.0221,0.1532,0.7319,,0.1730168645,0.8269831355
2011-01-02,DePauw University,Private,Indiana,Great Lakes,0.5664,1200,43990,7901,73709,2361,0.5688,0.7234,0.072,0.0356,0.0305,0.0949,0.179,0.8548,,0.1801925722,0.8198074278
2011-01-02,Earlham College,Private,Indiana,Great Lakes,0.7389,1193,44674,6789,60377.5,1157,0.5488,0.6007,0.0787,0.0346,0.0225,0.1556,0.2413,0.7292,,0.1875,0.8125
2011-01-02,University of Evansville,Private,Indiana,Great Lakes,0.8359,1147,37945,6943,60812,2578,0.5962,0.763,0.0244,0.0209,0.0105,0.0539,0.2612,0.6656,,0.3054873055,0.6945126945
2011-01-02,Franklin College,Private,Indiana,Great Lakes,0.5916,1023,32826,6192,59249.5,1075,0.5153,0.8893,0.0493,0.0056,0.0056,0,0.2982,0.5471,,0.3712255773,0.6287744227
2011-01-02,Goshen College,Private,Indiana,Great Lakes,0.555,1141,33048,5473,58174,883,0.5957,0.7814,0.0328,0.0793,0.0113,0.0668,0.3039,0.6786,,0.2842942346,0.7157057654
2011-01-02,Grace College and Theological Seminary,Private,Indiana,Great Lakes,0.7405,1056,30180,5186,53642.5,1392,0.431,0.8182,0.1214,0.0251,0.0072,0.0029,0.2749,0.5989,,0.2987477639,0.7012522361
2011-01-02,Hanover College,Private,Indiana,Great Lakes,0.6734,1127,36650,7255,63478.5,1004,0.5618,0.8476,0.0359,0.0199,0.009,0.0269,0.7633,0.6605,,0.320683112,0.679316888
2011-01-02,Holy Cross College,Private,Indiana,Great Lakes,0.78,995,29084,4822,60613,450,0.3422,0.7622,0.0556,0.0867,0.0067,0.0667,0.3101,0.3099,,0.2304964539,0.7695035461
2011-01-02,Huntington University,Private,Indiana,Great Lakes,0.8449,1048,30003,5649,53235,1122,0.5463,0.9207,0.0107,0.0223,0.0027,0.0294,0.3092,0.6158,,0.3327868852,0.6672131148
2011-01-02,Purdue University Fort Wayne,Public,Indiana,Great Lakes,0.9485,983,17797,6756,34971,11836,0.5433,0.8116,0.0798,0.0395,0.0208,0.0132,0.4159,0.2524,,0.4568852459,0.5431147541
2011-01-02,Indiana University-Purdue University-Indianapolis,Public,Indiana,Great Lakes,0.6334,1006,19647,7433,40881,21202,0.5723,0.7602,0.1038,0.0354,0.0315,0.0291,0.294,0.3509,,0.4128736081,0.5871263919
2011-01-02,Harrison College-Indianapolis,Private,Indiana,Great Lakes,0.7781,,20111,3875,15832,2666,0.7502,0.434,0.1733,0.0206,0.0053,0,0.6964,0.2746,,0.6137798036,0.3862201964
2011-01-02,University of Indianapolis,Private,Indiana,Great Lakes,0.6923,1014,31971,6289,43113,4027,0.6767,0.7412,0.1207,0.0209,0.0082,0.0507,0.344,0.5015,,0.4303112314,0.5696887686
2011-01-02,Indiana Institute of Technology,Private,Indiana,Great Lakes,0.6915,922,31356,5851,27833,3918,0.5733,0.2813,0.1365,0.0161,0.0023,0.0028,0.505,0.2977,,0.5494407159,0.4505592841
2011-01-02,University of Southern Indiana,Public,Indiana,Great Lakes,0.7356,970,16740,6151,50907,9641,0.5826,0.8831,0.0554,0.0143,0.0092,0.0232,0.283,0.3663,,0.4234570613,0.5765429387
2011-01-02,Indiana State University,Public,Indiana,Great Lakes,0.6977,920,17892,7120,40389.5,9325,0.5113,0.7043,0.1604,0.0127,0.0112,0.0238,0.3587,0.4446,,0.4336650083,0.5663349917
2011-01-02,Indiana University-Kokomo,Public,Indiana,Great Lakes,0.7607,954,14923,5821,36325,2433,0.6642,0.8685,0.0481,0.0263,0.0095,0.0004,0.2841,0.2837,,0.4781121751,0.5218878249
2011-01-02,Indiana University-South Bend,Public,Indiana,Great Lakes,0.6896,940,15575,5693,31420,6450,0.5983,0.7741,0.0795,0.0643,0.0129,0.0203,0.3083,0.2685,,0.474033468,0.525966532
2011-01-02,Indiana University-Bloomington,Public,Indiana,Great Lakes,0.6915,1184,20099,9597,72081,31892,0.4996,0.781,0.045,0.0338,0.0389,0.0737,0.1676,0.7125,,0.2413146467,0.7586853533
2011-01-02,Indiana University-Northwest,Public,Indiana,Great Lakes,0.7746,893,16286,6474,25234,4951,0.6873,0.5597,0.222,0.1487,0.02,0.0018,0.33,0.2384,,0.5285359801,0.4714640199
2011-01-02,Indiana University-Southeast,Public,Indiana,Great Lakes,0.8118,942,15692,6587,36704,6061,0.5941,0.8502,0.0643,0.0241,0.0135,0.0043,0.2965,0.2815,,0.4729772945,0.5270227055
2011-01-02,Indiana University-East,Public,Indiana,Great Lakes,0.6043,940,14283,5729,35072.5,2628,0.6769,0.8995,0.0381,0.0171,0.0057,0.0027,0.3824,0.2074,,0.5552089832,0.4447910168
2011-01-02,Manchester University,Private,Indiana,Great Lakes,0.6432,1031,34217,5444,59467,1252,0.5184,0.8746,0.0319,0.0312,0.004,0.0312,0.3655,0.5252,,0.4181091877,0.5818908123
2011-01-02,Indiana Wesleyan University-Marion,Private,Indiana,Great Lakes,0.7349,1083,30271,6052,42244,10663,0.6514,0.7824,0.1638,0.0251,0.0065,0.0014,0.2417,0.6253,,0.4922010399,0.5077989601
2011-01-02,University of Notre Dame,Private,Indiana,Great Lakes,0.2877,1430,51297,11375,107055,8433,0.4639,0.7429,0.0319,0.0981,0.0608,0.0293,0.1107,0.9597,,0.1021021021,0.8978978979
2011-01-02,Oakland City University,Private,Indiana,Great Lakes,0.6523,962,25338,4420,33165,1406,0.5149,0.7368,0.1024,0.032,0.005,0.0014,0.1486,0.6246,,0.5096418733,0.4903581267
2011-01-02,Purdue University-Calumet Campus,Public,Indiana,Great Lakes,0.475,960,12891,7015,32930.5,8176,0.553,0.5599,0.1805,0.1748,0.0146,0.0344,0.3562,0.2579,,0.4884488449,0.5115511551
2011-01-02,Purdue University-North Central Campus,Public,Indiana,Great Lakes,0.9667,949,12873,6545,36868.5,3865,0.5498,0.8499,0.0556,0.0603,0.0065,0.0016,0.3346,0.234,,0.5013150973,0.4986849027
2011-01-02,Rose-Hulman Institute of Technology,Private,Indiana,Great Lakes,0.6591,1312,49801,9021,83816,1872,0.1998,0.8285,0.0246,0.0278,0.0369,0.0427,0.1742,0.7726,,0.1806722689,0.8193277311
2011-01-02,University of Saint Francis-Fort Wayne,Private,Indiana,Great Lakes,0.5577,992,28972,5395,47310,1853,0.694,0.8516,0.0675,0.0426,0.0081,0.0022,0.3883,0.5563,,0.4319727891,0.5680272109
2011-01-02,Saint Josephs College,Private,Indiana,Great Lakes,0.6121,988,33450,5537,54231,1005,0.5801,0.81,0.1055,0.0468,0.009,0.006,0.2663,0.565,,0.3961038961,0.6038961039
2011-01-02,Saint Mary-of-the-Woods College,Private,Indiana,Great Lakes,0.6865,982,33727,4860,32051,1267,0.9471,0.8153,0.0442,0.0189,0.0071,0.0032,0.4205,0.5116,,0.4725274725,0.5274725275
2011-01-02,Saint Mary's College,Private,Indiana,Great Lakes,0.8068,1121,41722,6888,82844.5,1536,1,0.8405,0.0163,0.0794,0.0169,0.0072,0.1935,0.82,,0.1759729272,0.8240270728
2011-01-02,Trine University,Private,Indiana,Great Lakes,0.7454,1101,39800,5229,43187,1649,0.3378,0.7653,0.0485,0.0194,0.0091,0.0267,0.3644,0.5035,,0.4462081129,0.5537918871
2011-01-02,Valparaiso University,Private,Indiana,Great Lakes,0.8454,1155,38022,7264,67062,2795,0.5267,0.7996,0.058,0.0508,0.0182,0.0365,0.2573,0.7038,,0.2771535581,0.7228464419
2011-01-02,Buena Vista University,Private,Iowa,Plains,0.7086,1067,35332,6603,36468,2463,0.6399,0.8242,0.0272,0.0398,0.0085,0.0191,0.4649,0.577,,0.3961038961,0.6038961039
2011-01-02,Central College,Private,Iowa,Plains,0.7314,1086,36966,5998,66877,1540,0.5201,0.9058,0.0234,0.0253,0.013,0.0052,0.2421,0.6417,,0.2119047619,0.7880952381
2011-01-02,Clarke University,Private,Iowa,Plains,0.8103,1048,33540,5428,55287.5,955,0.6534,0.7152,0.0178,0.0283,0.0084,0.0157,0.3391,0.6373,,0.3878676471,0.6121323529
2011-01-02,Coe College,Private,Iowa,Plains,0.6138,1165,40020,6733,71848.5,1295,0.5367,0.8409,0.0286,0.0201,0.0162,0.0324,0.2323,0.6994,,0.2431561997,0.7568438003
2011-01-02,Cornell College,Private,Iowa,Plains,0.429,1223,41120,6186,62413,1183,0.5368,0.7515,0.0448,0.0634,0.027,0.0482,0.278,0.6644,,0.228980322,0.771019678
2011-01-02,Dordt College,Private,Iowa,Plains,0.8398,1106,32093,5925,64827,1341,0.4855,0.8717,0.0082,0.0097,0.0052,0.0932,0.3043,0.6536,,0.1993670886,0.8006329114
2011-01-02,Drake University,Private,Iowa,Plains,0.6501,1222,37882,8192,83467,3464,0.5655,0.8011,0.0352,0.0228,0.0312,0.0736,0.1714,0.7519,,0.1865357644,0.8134642356
2011-01-02,University of Dubuque,Private,Iowa,Plains,0.7578,972,29280,5972,44263,1687,0.4458,0.7333,0.1168,0.0219,0.0184,0.0089,0.5169,0.4621,,0.3782771536,0.6217228464
2011-01-02,Graceland University-Lamoni,Private,Iowa,Plains,0.3927,970,30702,4999,44366,1335,0.597,0.633,0.0772,0.0479,0.0075,0.0801,0.355,0.4901,,0.3954326923,0.6045673077
2011-01-02,Grand View University,Private,Iowa,Plains,0.9201,967,28266,5651,46847.5,2035,0.5951,0.7568,0.0747,0.0314,0.0201,0.0138,0.3819,0.445,,0.3616352201,0.6383647799
2011-01-02,Grinnell College,Private,Iowa,Plains,0.4316,1343,47712,8542,67515,1603,0.5459,0.5858,0.0518,0.0749,0.0586,0.1216,0.1706,0.8756,,0.1475770925,0.8524229075
2011-01-02,Iowa State University,Public,Iowa,Plains,0.8505,1148,18284,9057,67353,22577,0.4371,0.8014,0.025,0.0318,0.0277,0.0675,0.2231,0.7022,,0.224353998,0.775646002
2011-01-02,Iowa Wesleyan University,Private,Iowa,Plains,0.6354,947,31802,4991,33261.5,771,0.5863,0.6278,0.1012,0.0623,0.0039,0.0726,0.4639,0.3696,,0.444,0.556
2011-01-02,University of Iowa,Public,Iowa,Plains,0.8382,1166,19438,10073,69399,20493,0.5172,0.7943,0.0241,0.0386,0.0328,0.0572,0.1704,0.6956,,0.2244165171,0.7755834829
2011-01-02,Loras College,Private,Iowa,Plains,0.6401,1090,34474,5776,81647,1516,0.4914,0.8602,0.0139,0.0416,0.0066,0.0369,0.2428,0.6074,,0.2480106101,0.7519893899
2011-01-02,Luther College,Private,Iowa,Plains,0.7166,1204,41087,6977,80646,2412,0.5721,0.8677,0.0149,0.0286,0.0153,0.0473,0.1894,0.7413,,0.1314508277,0.8685491723
2011-01-02,Maharishi University of Management,Private,Iowa,Plains,0.5217,,34701,1272,11730,318,0.4843,0.5912,0.0881,0.0975,0.0157,0.1509,0.5852,0.7241,,0.2719665272,0.7280334728
2011-01-02,Mercy College of Health Sciences,Private,Iowa,Plains,0.3896,,23289,5009,38786,786,0.8422,0.8397,0.0394,0.0165,0.0178,0,0.3543,0.55,,0.368115942,0.631884058
2011-01-02,Morningside College,Private,Iowa,Plains,0.5933,1050,32675,5713,62549,1231,0.5361,0.8497,0.0081,0.0374,0.0073,0.0187,0.3737,0.5,,0.280104712,0.719895288
2011-01-02,Mount Mercy University,Private,Iowa,Plains,0.7021,1050,33360,5746,52021,1423,0.6971,0.8363,0.0267,0.0358,0.0162,0.0105,0.3224,0.6168,,0.3392405063,0.6607594937
2011-01-02,University of Northern Iowa,Public,Iowa,Plains,0.8331,1070,17910,6871,67332,11132,0.5645,0.9022,0.0267,0.0204,0.009,0.0228,0.2619,0.6701,,0.2618862042,0.7381137958
2011-01-02,Northwestern College,Private,Iowa,Plains,0.7041,1125,32911,5702,62894,1197,0.5881,0.9081,0.0167,0.0368,0.0067,0.0226,0.2844,0.6555,,0.217791411,0.782208589
2011-01-02,Saint Ambrose University,Private,Iowa,Plains,0.8394,1050,34345,6647,67805,2753,0.5972,0.8431,0.0301,0.036,0.0102,0.0015,0.2324,0.6198,,0.3129548763,0.6870451237
2011-01-02,Simpson College,Private,Iowa,Plains,0.8622,1090,35661,5902,67606,1897,0.5609,0.9072,0.0195,0.0153,0.0127,0.0105,0.2711,0.6751,,0.2803837953,0.7196162047
2011-01-02,Upper Iowa University,Private,Iowa,Plains,0.6394,970,31409,5509,29986,5042,0.6113,0.6583,0.1866,0.0321,0.0155,0.002,0.5123,0.3796,,0.4827144686,0.5172855314
2011-01-02,Waldorf University,Private,Iowa,Plains,0.5446,930,30423,4821,44045,592,0.3733,0.6554,0.1774,0.076,0.0084,0.0777,0.4731,0.3627,,0.4322916667,0.5677083333
2011-01-02,Wartburg College,Private,Iowa,Plains,0.7185,1066,37274,6129,67154.5,1746,0.5286,0.8328,0.0584,0.0189,0.0074,0.0556,0.2569,0.6325,,0.2293577982,0.7706422018
2011-01-02,William Penn University,Private,Iowa,Plains,0.596,895,28141,4508,34602,1613,0.4966,0.6541,0.1345,0.0905,0.013,0.0031,0.4898,0.2331,,0.4535993062,0.5464006938
2011-01-02,Baker University,Private,Kansas,Plains,0.9192,1064,33680,5522,51147.5,2054,0.5628,0.7405,0.0998,0.037,0.0117,0.0044,0.2945,0.6897,,0.4246461282,0.5753538718
2011-01-02,Benedictine College,Private,Kansas,Plains,0.603,1105,33097,5227,78388,1492,0.5469,0.8224,0.0328,0.0643,0.0067,0.0134,0.1887,0.5208,,0.2026699029,0.7973300971
2011-01-02,Bethel College-North Newton,Private,Kansas,Plains,0.7578,1088,30610,4829,58680,476,0.4853,0.8319,0.0525,0.0651,0.0063,0.0168,0.3181,0.5424,,0.2544169611,0.7455830389
2011-01-02,Emporia State University,Public,Kansas,Plains,0.8796,1030,14517,5995,45430,3909,0.6076,0.7373,0.0609,0.0519,0.011,0.0668,0.3443,0.3997,,0.3885383807,0.6114616193
2011-01-02,Fort Hays State University,Public,Kansas,Plains,0.9126,990,13766,5675,39018,10002,0.5769,0.5374,0.0278,0.0396,0.0049,0.3617,0.2247,0.4199,,0.4196100593,0.5803899407
2011-01-02,Friends University,Private,Kansas,Plains,0.6082,998,28954,5888,38678.5,1933,0.5634,0.6591,0.104,0.0429,0.0186,0,0.3951,0.2947,,0.4274193548,0.5725806452
2011-01-02,University of Kansas,Public,Kansas,Plains,0.9143,1125,19904,9087,59367,19983,0.4912,0.7875,0.0343,0.0484,0.039,0.0526,0.1924,0.6105,,0.2432998325,0.7567001675
2011-01-02,Newman University,Private,Kansas,Plains,0.4503,1068,29823,5425,41015,1236,0.6691,0.7193,0.0558,0.0979,0.0429,0.0453,0.2238,0.3194,,0.3727161998,0.6272838002
2011-01-02,Kansas State University,Public,Kansas,Plains,0.9854,,17783,7603,60785,18753,0.4764,0.8206,0.0424,0.0484,0.0108,0.049,0.2272,0.5917,,0.2648248919,0.7351751081
2011-01-02,Kansas Wesleyan University,Private,Kansas,Plains,0.5091,1035,30800,5093,52851,744,0.5524,0.7392,0.1156,0.0941,0.0175,0.0202,0.3851,0.3465,,0.3513513514,0.6486486486
2011-01-02,McPherson College,Private,Kansas,Plains,0.8436,1004,30130,4705,56276,653,0.4074,0.7611,0.0934,0.0735,0.0046,0.0153,0.3746,0.4609,,0.3333333333,0.6666666667
2011-01-02,MidAmerica Nazarene University,Private,Kansas,Plains,0.9417,1039,28729,5251,51869,1347,0.5724,0.7647,0.1188,0.0572,0.0089,0,0.2989,0.506,,0.3401069519,0.6598930481
2011-01-02,Ottawa University-Ottawa,Private,Kansas,Plains,0.619,,30976,5277,36408,556,0.4406,0.6924,0.1439,0.0522,0.0054,0.0018,0.4168,0.443,,0.458842273,0.541157727
2011-01-02,Pittsburg State University,Public,Kansas,Plains,0.858,1010,13088,6386,43261,5794,0.4622,0.8326,0.0309,0.0345,0.0048,0.0433,0.3709,0.5475,,0.3906306306,0.6093693694
2011-01-02,University of Saint Mary,Private,Kansas,Plains,0.6772,979,27565,4796,59725,679,0.6303,0.673,0.1163,0.0619,0.0147,0.0015,0.6226,0.3469,,0.3905109489,0.6094890511
2011-01-02,Southwestern College,Private,Kansas,Plains,0.9164,976,32003,5553,40183.5,1478,0.4736,0.6116,0.1042,0.0548,0.0135,0.0183,0.2623,0.5177,,0.4007177033,0.5992822967
2011-01-02,Sterling College,Private,Kansas,Plains,0.5043,996,26780,4572,49864,694,0.464,0.7911,0.0836,0.0735,0.0159,0.0086,0.4118,0.4118,,0.3893617021,0.6106382979
2011-01-02,Tabor College,Private,Kansas,Plains,0.9372,1031,32360,3979,53599,642,0.4735,0.7695,0.0888,0.0919,0.0093,0.014,0.3471,0.4275,,0.3630434783,0.6369565217
2011-01-02,Wichita State University,Public,Kansas,Plains,0.8982,1091,13416,7310,36068,10984,0.5393,0.659,0.0721,0.0643,0.0643,0.0523,0.3002,0.4168,,0.3881305638,0.6118694362
2011-01-02,Alice Lloyd College,Private,Kentucky,Southeast,0.0734,953,16944,3904,31965,585,0.5094,0.9641,0.0188,0.0051,0.0017,0,0.558,0.3829,,0.5545722714,0.4454277286
2011-01-02,Asbury University,Private,Kentucky,Southeast,0.663,1118,31107,5668,51857,1355,0.6148,0.8967,0.028,0.0303,0.0066,0.014,0.2473,0.6291,,0.2727272727,0.7272727273
2011-01-02,Bellarmine University,Private,Kentucky,Southeast,0.5145,1108,42026,7003,65000,2316,0.6369,0.8165,0.0341,0.0315,0.0203,0.0125,0.2036,0.688,,0.2876712329,0.7123287671
