id,name,step,ego
25243Q,Diageo PLC,2,Yahoo! Inc
40562T,Hackett Group,2,Yahoo! Inc
036916,Answerthink Inc,2,Yahoo! Inc
39945C,CGI Group Inc,2,Yahoo! Inc
256159,Documentum Inc,2,Yahoo! Inc
72940Q,Plumtree Software Inc,2,Yahoo! Inc
82468F,Shinchosha Co,2,Yahoo! Inc
50008P,Kodansha Ltd,2,Yahoo! Inc
233806,Dai Nippon Printing Co Ltd,2,Yahoo! Inc
J89322,Toppan Printing Co Ltd,2,Yahoo! Inc
04340T,Asahi Shimbun Co,2,Yahoo! Inc
98603V,Yomiuri Shimbun,2,Yahoo! Inc
871130,Sybase Inc,2,Yahoo! Inc
007903,Advanced Micro Devices Inc,2,Yahoo! Inc
00209A,AT&T Wireless Services Inc,2,Yahoo! Inc
23323A,D-Link Corp,1,Yahoo! Inc
M7061C,M-Systems Flash Disk Pioneers,2,Yahoo! Inc
500472,Koninklijke Philips,1,Yahoo! Inc
565011,Manugistics Group Inc,2,Yahoo! Inc
02363V,America Online Inc,2,Yahoo! Inc
97314K,Wincor Nixdorf Inc,2,Yahoo! Inc
76128Q,Retek Inc,2,Yahoo! Inc
90328S,USA Technologies Inc,2,Yahoo! Inc
G81477,Sina Corp,1,Yahoo! Inc
77510T,Rogers Cable Inc,1,Yahoo! Inc
904767,Unilever PLC,2,Yahoo! Inc
99028Q,Zone Labs Inc,2,Yahoo! Inc
64062J,Neusoft Digital Medical System,2,Yahoo! Inc
83601H,Sonim Technologies Inc,2,Yahoo! Inc
277461,Eastman Kodak Co,2,Yahoo! Inc
03691Z,Answer Financial Inc,2,Yahoo! Inc
03782U,AppIQ Inc,2,Yahoo! Inc
578592,Maytag Corp,2,Yahoo! Inc
683718,Openwave Systems Inc,2,Yahoo! Inc
92343E,VeriSign Inc,2,Yahoo! Inc
64110W,163.com,2,Yahoo! Inc
83408W,Sohu.com Inc,2,Yahoo! Inc
23954P,Day Software Holding AG,2,Yahoo! Inc
45248J,IMEC,2,Yahoo! Inc
23308Y,DIC Entertaiment Holdings Inc,1,Yahoo! Inc
461199,Intrinsyc Software Intl Inc,2,Yahoo! Inc
45304F,IFS Defence Ltd,2,Yahoo! Inc
89679H,Triton Systems Inc,2,Yahoo! Inc
620076,Motorola Solutions Inc,2,Yahoo! Inc
27632W,Eastcom,2,Yahoo! Inc
35139F,FoxSports.com Inc,2,Yahoo! Inc
41184A,Hanseem,2,Yahoo! Inc
162825,Checkpoint Systems Inc,2,Yahoo! Inc
826197,Siemens AG,2,Yahoo! Inc
59137W,Metatomix Inc,2,Yahoo! Inc
925815,Vicor Corp,2,Yahoo! Inc
002458,AXS-One Inc,2,Yahoo! Inc
46202N,iomart Group PLC,2,Yahoo! Inc
37184C,Genesis Microchip Inc,2,Yahoo! Inc
449144,Hyperion Inc,2,Yahoo! Inc
983919,Xilinx Inc,2,Yahoo! Inc
06000Z,Bang & Olufsen Holding A/S,2,Yahoo! Inc
M8233P,Saifun Semiconductors Ltd,2,Yahoo! Inc
26881P,EP MedSys Inc,2,Yahoo! Inc
15888N,Chongqing Changan Auto Co Ltd,2,Yahoo! Inc
285661,Electronic Data Systems Corp,2,Yahoo! Inc
60763R,Mobeon AB,2,Yahoo! Inc
556100,Macromedia Inc,2,Yahoo! Inc
94973U,Wellogix Inc,2,Yahoo! Inc
83297C,Sorrent Inc,2,Yahoo! Inc
191216,Coca-Cola Co,2,Yahoo! Inc
57762A,Maxim,2,Yahoo! Inc
89376R,Transmeta Corp,2,Yahoo! Inc
89259V,Toyota Industries Corp,2,Yahoo! Inc
50455Y,KMD A/S,2,Yahoo! Inc
82004N,Shanghai Alliance Invest Ltd,2,Yahoo! Inc
25423K,Digital Choice of Texas LLC,2,Yahoo! Inc
36471P,Gander Mountain Co,2,Yahoo! Inc
25653X,Dodge,2,Yahoo! Inc
96255P,Radio Disney,2,Yahoo! Inc
25359Q,Digital Chocolate Inc,2,Yahoo! Inc
50410M,Kodiak Networks Inc,2,Yahoo! Inc
013904,Alcatel Lucent SA,2,Yahoo! Inc
23803E,Datacraft Asia Ltd,2,Yahoo! Inc
901221,Twentieth Century Fox Film,2,Yahoo! Inc
67034F,Nucleus Software Exports Ltd,2,Yahoo! Inc
11443Z,Brooks Software Inc,2,Yahoo! Inc
437076,Home Depot Inc,2,Yahoo! Inc
353515,Franklin Electronic Publishers,2,Yahoo! Inc
371931,Genesys Telecom Labs Inc,2,Yahoo! Inc
94767L,WebEx Communications Inc,2,Yahoo! Inc
29855L,EADS,2,Yahoo! Inc
90212F,226 Music Group Inc,2,Yahoo! Inc
74185K,PriceGrabber.com Inc,2,Yahoo! Inc
05858H,Ballard Power Systems Inc,2,Yahoo! Inc
68556Y,Orbitz Inc,2,Yahoo! Inc
88020K,Tempstaff Co Ltd,2,Yahoo! Inc
488152,Kelly Services Inc,2,Yahoo! Inc
42845W,Hi Corp,2,Yahoo! Inc
58411T,Medcath Holdings Corp,2,Yahoo! Inc
49912P,Konica Minolta Photo Imaging,2,Yahoo! Inc
620076,Motorola Solutions Inc,1,Yahoo! Inc
020039,Alltel Corp,2,Yahoo! Inc
23321R,DHL Corp,2,Yahoo! Inc
M8405Q,Shopping com Ltd,2,Yahoo! Inc
19078N,Cobasys LLC,2,Yahoo! Inc
69622T,Phiar Corp,2,Yahoo! Inc
928563,VMware Inc,2,Yahoo! Inc
00275P,Alibaba.com Corp,1,Yahoo! Inc
037833,Apple Inc,2,Yahoo! Inc
17248R,Cingular Wireless LLC,2,Yahoo! Inc
75226Q,Quintiq Holding BV,2,Yahoo! Inc
526250,Lenovo Group Ltd,2,Yahoo! Inc
74975B,RWD Technologies LLC,2,Yahoo! Inc
83088M,Skyworks Solutions Inc,2,Yahoo! Inc
23600T,July Systems Inc,2,Yahoo! Inc
68387E,Opticon Inc,2,Yahoo! Inc
23798N,DataCore Software Corp,2,Yahoo! Inc
04969A,Atos Worldline SA,2,Yahoo! Inc
98547W,XFire Inc,2,Yahoo! Inc
74620Z,Pure Networks Inc,2,Yahoo! Inc
079860,BellSouth Corp,1,Yahoo! Inc
22277M,Courion Corp,2,Yahoo! Inc
80286W,M-Tech Information Technology,2,Yahoo! Inc
28816X,Elluminate Inc,2,Yahoo! Inc
75087R,Raining Data Corp,2,Yahoo! Inc
983604,Wyse Technology Inc,2,Yahoo! Inc
888706,TiVo Inc,1,Yahoo! Inc
745867,Pulte Homes Inc,2,Yahoo! Inc
582828,MDU Commun Intl Inc,2,Yahoo! Inc
08875Y,Bharti Teletech Ltd,2,Yahoo! Inc
03675P,Antenna Software Inc,2,Yahoo! Inc
92042R,Echoworx Corp,2,Yahoo! Inc
83021J,Skype Technologies SA,2,Yahoo! Inc
23746J,Dartmouth College Dept of Comp,2,Yahoo! Inc
451668,Idemitsu Kosan Co Ltd,2,Yahoo! Inc
806585,Schering AG,2,Yahoo! Inc
30712Z,Fandango Inc,2,Yahoo! Inc
606925,Mobius Management Systems Inc,2,Yahoo! Inc
87656P,Tata Consultancy Services Ltd,2,Yahoo! Inc
81787A,Seven Network Ltd,1,Yahoo! Inc
89019R,Beijing TongTech Co Ltd,2,Yahoo! Inc
69048K,Ovonyx Inc,2,Yahoo! Inc
38259P,Google Inc,2,Yahoo! Inc
35687M,Freescale Semiconductor Inc,2,Yahoo! Inc
65390T,Nikko Co Ltd,2,Yahoo! Inc
82301V,Sheraton Hotels & Resorts Inc,1,Yahoo! Inc
M22465,Check Point Software Tech Ltd,2,Yahoo! Inc
65420A,Nighthawk Systems Inc,2,Yahoo! Inc
124857,CBS Corp,2,Yahoo! Inc
92343V,Verizon Communications Inc,1,Yahoo! Inc
12306V,Burton Snowboards,2,Yahoo! Inc
25205M,T-Mobile International AG & Co,2,Yahoo! Inc
48020Q,Jones Lang LaSalle Inc,2,Yahoo! Inc
92980A,Wacker Siltronic GmbH,2,Yahoo! Inc
23311V,DCM Shriram Consolidated Ltd,2,Yahoo! Inc
87162W,SYNNEX Corp,2,Yahoo! Inc
25350T,Digital Cinema Network Service,2,Yahoo! Inc
20396Z,Computer Docking Station Corp,2,Yahoo! Inc
02511Q,American Channels Inc,2,Yahoo! Inc
27926A,EDDA Technology Inc,2,Yahoo! Inc
92794L,VitalSpring Technologies Inc,2,Yahoo! Inc
76184Q,Reunion.com Inc,1,Yahoo! Inc
82743L,Silver Hill Financial LLC,2,Yahoo! Inc
79610J,Samsung Telecommun America LP,2,Yahoo! Inc
00494J,ActionTec Electronics Inc,2,Yahoo! Inc
68523A,Orange,2,Yahoo! Inc
06087M,MTI Micro Fuel Cells Inc,2,Yahoo! Inc
50313E,KDDI Corp,2,Yahoo! Inc
278642,eBay Inc,1,Yahoo! Inc
752210,Rand McNally & Co,2,Yahoo! Inc
68422E,Opera Software ASA,2,Yahoo! Inc
69612F,PCHome Online Inc,2,Yahoo! Inc
37908A,Global Television Ltd,2,Yahoo! Inc
36060T,FUNimation Entertainment Ltd,2,Yahoo! Inc
03774R,Aperto Networks Inc,2,Yahoo! Inc
36403A,G2 SwitchWorks Corp,2,Yahoo! Inc
45245A,Imation Corp,2,Yahoo! Inc
43397N,Hispanic Digital Network Inc,1,Yahoo! Inc
88474T,Thomopoulos Productions,2,Yahoo! Inc
97651M,Wipro Ltd,2,Yahoo! Inc
87981Z,Tech Mahindra Ltd,2,Yahoo! Inc
44334L,Huawei Technologies Co Ltd,2,Yahoo! Inc
91221Y,UGS Corp,2,Yahoo! Inc
34533W,Ford Global Technologies LLC,2,Yahoo! Inc
36846N,Geffen Records,2,Yahoo! Inc
08861T,BG Medicine Inc,2,Yahoo! Inc
50339C,LVL7 Systems Inc,2,Yahoo! Inc
654902,Nokia Oyj,1,Yahoo! Inc
53248F,VTC,2,Yahoo! Inc
147322,Cascade Microtech Inc,2,Yahoo! Inc
00846U,Agilent Technologies Inc,2,Yahoo! Inc
285512,Electronic Arts Inc,2,Yahoo! Inc
93441W,Warner Bros Digital,2,Yahoo! Inc
25459L,DirecTV Group Inc,2,Yahoo! Inc
03869M,Apptix ASA,2,Yahoo! Inc
25348A,DirecTECH,2,Yahoo! Inc
576323,MasTec Inc,2,Yahoo! Inc
456905,Information Resources Inc,2,Yahoo! Inc
64208M,Network Live,2,Yahoo! Inc
37358Y,Georgia Tech Info Sec Center,2,Yahoo! Inc
46060X,Internet Sec Sys  Inc,2,Yahoo! Inc
68524C,Orange SA,2,Yahoo! Inc
05500N,Azure Dynamics Corp,2,Yahoo! Inc
27984F,Edge Dynamics Inc,2,Yahoo! Inc
743663,Protection One Inc,2,Yahoo! Inc
756764,Red Lion Hotels Corp,2,Yahoo! Inc
011662,Alaska Airlines Inc,2,Yahoo! Inc
94352L,Wavelength Corp,2,Yahoo! Inc
306137,FalconStor Software Inc,2,Yahoo! Inc
76287M,Resident Interactive Inc,2,Yahoo! Inc
50312C,Kyocera Wireless Corp,2,Yahoo! Inc
92368L,Verimatrix Inc,2,Yahoo! Inc
13175K,Calypso Med Tech Inc,2,Yahoo! Inc
91157P,US Army,2,Yahoo! Inc
48149K,Jubilant Enpro Pvt Ltd,2,Yahoo! Inc
92857W,Vodafone Group PLC,1,Yahoo! Inc
438516,Honeywell International Inc,2,Yahoo! Inc
50025Q,Kohlberg Kravis Roberts & Co,2,Yahoo! Inc
62797J,NXP BV,2,Yahoo! Inc
45489F,ICI Services Corp,2,Yahoo! Inc
J4881U,NEC Electronics Corp,2,Yahoo! Inc
057101,BakBone Software Inc,2,Yahoo! Inc
27063T,e-Metrodata.com PT,2,Yahoo! Inc
44843R,Hutchison 3G UK Holdings Ltd,1,Yahoo! Inc
934550,Warner Music Group Corp,2,Yahoo! Inc
68435A,OpTier Inc,2,Yahoo! Inc
46395E,Intl Institute of Info Tech,2,Yahoo! Inc
80607Y,Scanbuy Inc,2,Yahoo! Inc
26912M,ESPN Inc,2,Yahoo! Inc
46028C,Intercasting Corp,2,Yahoo! Inc
683715,OpenText Corp,2,Yahoo! Inc
94404V,WaveMarket Inc,2,Yahoo! Inc
270321,EarthLink Inc,2,Yahoo! Inc
03812H,Approva Corp,2,Yahoo! Inc
00206R,AT&T Inc,1,Yahoo! Inc
92886T,Vonage Holdings Corp,2,Yahoo! Inc
00506P,ActivIdentity Inc,2,Yahoo! Inc
523768,Lee Enterprises Inc,1,Yahoo! Inc
16890H,Chinese Academy of Sciences,2,Yahoo! Inc
60643F,Misys Healthcare Systems,2,Yahoo! Inc
630797,Napster Inc,2,Yahoo! Inc
07843A,Beijing Redflag CH 2000,2,Yahoo! Inc
24688W,NV Organon,2,Yahoo! Inc
64075A,Neusoft Group Ltd,2,Yahoo! Inc
234902,DALSA Corp,2,Yahoo! Inc
81700A,Seven Media Group Pty Ltd,2,Yahoo! Inc
56140A,Maloon International Inc,2,Yahoo! Inc
92794W,Visiprise Inc,2,Yahoo! Inc
75945T,Reliance Communications Ltd,2,Yahoo! Inc
12673P,CA Inc,1,Yahoo! Inc
04238V,Arrow North American Component,2,Yahoo! Inc
111013,British Sky Bdcstg Grp PLC,2,Yahoo! Inc
973149,Wind River Systems Inc,2,Yahoo! Inc
16281T,Check Point Software Tech Ltd,2,Yahoo! Inc
13119Z,Callatay & Wouters,2,Yahoo! Inc
60645K,Misys PLC,2,Yahoo! Inc
69691K,Pacific iMobile Co Ltd,2,Yahoo! Inc
81222P,SearchHelp Inc,2,Yahoo! Inc
37612Y,Giorgio Armani SpA,2,Yahoo! Inc
74622H,PureDepth Inc,2,Yahoo! Inc
746904,Qimonda AG,2,Yahoo! Inc
879382,Telefonica SA,1,Yahoo! Inc
27807R,Eatoni Ergonomics Inc,2,Yahoo! Inc
31886M,Firethorn Holdings LLC,2,Yahoo! Inc
90145J,2B Wireless Inc,2,Yahoo! Inc
97381W,Windstream Corp,2,Yahoo! Inc
758204,Reed Elsevier NV,2,Yahoo! Inc
54648L,Mansour Group,2,Yahoo! Inc
00724F,Adobe Systems Inc,1,Yahoo! Inc
63195W,Nakisa Inc,2,Yahoo! Inc
46771K,Intelleflex Corp,2,Yahoo! Inc
92521M,Veveo Inc,2,Yahoo! Inc
36340Q,Gracenote Inc,2,Yahoo! Inc
08055Q,Beloit Corp(Harnischfeger),1,Yahoo! Inc
05329Q,Autonomy Corp PLC,2,Yahoo! Inc
25195Y,T-Mobile(UK)Ltd,2,Yahoo! Inc
78389C,SAP America Inc,2,Yahoo! Inc
12812R,Caja Navarra,2,Yahoo! Inc
51768Y,Las Vegas Monorail Co,2,Yahoo! Inc
31527V,Ferrari SpA,2,Yahoo! Inc
13059X,CK Media LLC,2,Yahoo! Inc
656568,Nortel Networks Corp,2,Yahoo! Inc
35923T,Frontline Tech Corp Ltd,2,Yahoo! Inc
855244,Starbucks Corp,2,Yahoo! Inc
87002N,Telepo AB,2,Yahoo! Inc
25186X,T-Mobile International AG,1,Yahoo! Inc
63936L,NAVTEQ Corp,2,Yahoo! Inc
26852W,E-House(China)Holdings Ltd,2,Yahoo! Inc
45094E,IDS Scheer Inc,2,Yahoo! Inc
69974F,Panda Security SA,2,Yahoo! Inc
62522L,SPH Search Pte Ltd,1,Yahoo! Inc
79581F,Samsung SDS Co Ltd,2,Yahoo! Inc
40181M,Grupo Televisa SAB,2,Yahoo! Inc
G2901J,Earthport PLC,2,Yahoo! Inc
15342K,Central Energy Fund Pty Ltd,2,Yahoo! Inc
48678C,Karebo Systems(Pty)Ltd,2,Yahoo! Inc
50623Q,kooxoo.com Inc,2,Yahoo! Inc
90945M,UniStar Nuclear LLC,2,Yahoo! Inc
86996W,Swiss Federal Inst of Tech,2,Yahoo! Inc
J75963,SoftBank Corp,2,Yahoo! Inc
12613R,CNET Networks Inc,1,Yahoo! Inc
566219,March Networks Corp,2,Yahoo! Inc
10490A,BrainLAB AG,2,Yahoo! Inc
47210R,JAJAH Inc,1,Yahoo! Inc
48529X,Kaazing Corp,2,Yahoo! Inc
780087,Royal Bank of Canada,2,Yahoo! Inc
884903,Thomson Reuters Corp,2,Yahoo! Inc
29244M,ENTEL,2,Yahoo! Inc
Y52755,LG Corp,2,Yahoo! Inc
60742F,A1 Telekom Austira AG,2,Yahoo! Inc
12076L,Buongiorno SpA,2,Yahoo! Inc
70463L,PeaceSoft Solutions Corp,2,Yahoo! Inc
93443W,Warner Music Thailand,2,Yahoo! Inc
M8215W,Retalix Ltd,2,Yahoo! Inc
796054,Samsung SDI Co Ltd,2,Yahoo! Inc
458140,Intel Corp,1,Yahoo! Inc
428236,Hewlett Packard Co,1,Yahoo! Inc
88142N,TerreStar Networks Inc,2,Yahoo! Inc
05453N,Aware Inc,2,Yahoo! Inc
43625Z,Hollywood Reporter,1,Yahoo! Inc
09381J,Blancco Ltd,2,Yahoo! Inc
99170J,Zeemote Inc,2,Yahoo! Inc
62777Q,N-trig Ltd,2,Yahoo! Inc
988918,Zi Corp,2,Yahoo! Inc
86939R,Tek-Tools Software Inc,2,Yahoo! Inc
45323M,iN Control Security Inc,2,Yahoo! Inc
98446J,Xanboo Inc,2,Yahoo! Inc
80345C,M-SkyLink Ltd,2,Yahoo! Inc
042068,ARM Holdings PLC,2,Yahoo! Inc
08871K,BSNL,2,Yahoo! Inc
51961Q,Lawrence Berkeley National,2,Yahoo! Inc
65777E,Momail AB,2,Yahoo! Inc
62913F,NII Holdings Inc,2,Yahoo! Inc
909214,Unisys Corp,2,Yahoo! Inc
64110L,Netflix Inc,2,Yahoo! Inc
607409,MTS,2,Yahoo! Inc
64118Q,NetSuite Inc,2,Yahoo! Inc
25754A,Domino's Pizza Inc,2,Yahoo! Inc
78656H,Safaricom Ltd,2,Yahoo! Inc
959802,Western Union Co,2,Yahoo! Inc
111320,Broadcom Corp,2,Yahoo! Inc
83880T,HCL Infosystems Ltd,2,Yahoo! Inc
29131F,DU,2,Yahoo! Inc
422261,Healthscreen Solutions Inc,2,Yahoo! Inc
904572,Uni-Pixel Inc,2,Yahoo! Inc
44840V,Hutchison Telecom Au Ltd,2,Yahoo! Inc
79604L,Samsung Electro-Mechanics Co,2,Yahoo! Inc
02318N,Ambient Corp,2,Yahoo! Inc
36876T,General Electric Co,2,Yahoo! Inc
29133L,Emirates Telecommun Corp,2,Yahoo! Inc
87145J,TDC A/S,2,Yahoo! Inc
69338D,PHI Group Inc,2,Yahoo! Inc
086516,Best Buy Co Inc,2,Yahoo! Inc
06290Z,Avnet Azure Pte Ltd,2,Yahoo! Inc
49372Q,Kia Motors Corp,2,Yahoo! Inc
75476A,AirSage Inc,2,Yahoo! Inc
78940J,Sala Enterprises,2,Yahoo! Inc
86700L,Suning Appliance Co Ltd,2,Yahoo! Inc
594918,Microsoft Corp,1,Yahoo! Inc
29065H,Emerson Network Power,2,Yahoo! Inc
03651M,Farmside,2,Yahoo! Inc
73094M,PointRoll Inc,1,Yahoo! Inc
48592R,Laboratoriya Kasperskogo,2,Yahoo! Inc
45666Q,Informatica Corp,2,Yahoo! Inc
89132Z,Toshiba America Bus Solutions,2,Yahoo! Inc
257867,RR Donnelley & Sons Co,2,Yahoo! Inc
138006,Canon Inc,2,Yahoo! Inc
12492M,CCTV-IMG Sports Management Co,2,Yahoo! Inc
67066G,NVIDIA Corp,2,Yahoo! Inc
60367Z,Ministry of Economic Affairs,2,Yahoo! Inc
37511E,Giesecke & Devrient GmbH,2,Yahoo! Inc
88596L,Tianjin Eco-City Invest&Dvlp,2,Yahoo! Inc
17133Q,Chunghwa Telecom Co Ltd,2,Yahoo! Inc
64031W,New Alliance,2,Yahoo! Inc
25470F,Discovery Communications Inc,2,Yahoo! Inc
45245E,Imax Corp,2,Yahoo! Inc
01407Z,Aldata Solution Oyj,2,Yahoo! Inc
98078J,YoungBae Ku,2,Yahoo! Inc
98111T,Young Bae Ku,2,Yahoo! Inc
13891P,Capgemini SA,2,Yahoo! Inc
44191M,The Hospital for Sick Children,2,Yahoo! Inc
48268K,KT Corp,2,Yahoo! Inc
J4881V,Renesas Electronics Corp,2,Yahoo! Inc
86477X,Suddenlink Commun-VA Asts,2,Yahoo! Inc
62832M,Nanosys Inc,2,Yahoo! Inc
855244,Starbucks Corp,1,Yahoo! Inc
461202,Intuit Inc,2,Yahoo! Inc
653929,Nielsen Media Research Inc,2,Yahoo! Inc
01238J,Alibaba Group Holding Ltd,2,Yahoo! Inc
80560Y,Saxo Bank A/S,2,Yahoo! Inc
92173Y,Verizon Wireless Capital LLC,2,Yahoo! Inc
26153C,DreamWorks Animation SKG Inc,2,Yahoo! Inc
748767,Quintiles Transnational Corp,2,Yahoo! Inc
77842W,Rostekhnologii,2,Yahoo! Inc
45120J,ILS Technology Inc,2,Yahoo! Inc
G87572,Tencent Holdings Ltd,2,Yahoo! Inc
90010L,Turk Telekomunikasyon AS,2,Yahoo! Inc
87339K,TPV Technology Ltd,2,Yahoo! Inc
86953H,Suzhou Industrial Park,2,Yahoo! Inc
87497T,TCL Corp,2,Yahoo! Inc
83976V,SIP State Property Holding,2,Yahoo! Inc
94973V,WellPoint Inc,2,Yahoo! Inc
39814Q,HTC Corp,2,Yahoo! Inc
01720Z,Acrede,2,Yahoo! Inc
056752,Baidu Inc,2,Yahoo! Inc
73172K,Polycom Inc,2,Yahoo! Inc
65402T,Nickelodeon,2,Yahoo! Inc
87406T,Takenaka Corp,2,Yahoo! Inc
73665N,PropertyGuru Group,1,Yahoo! Inc
251566,Deutsche Telekom AG,2,Yahoo! Inc
18674T,Cleversafe Inc,2,Yahoo! Inc
47660L,Jinni Media Ltd,2,Yahoo! Inc
J6354Y,Panasonic Corp,2,Yahoo! Inc
87944W,Telenor ASA,2,Yahoo! Inc
139859,ABC Inc,1,Yahoo! Inc
48203R,Juniper Networks Inc,2,Yahoo! Inc
44654H,Japan Post Service Co Ltd,2,Yahoo! Inc
76852V,Quantenna Communications Inc,2,Yahoo! Inc
57636Q,MasterCard Inc,2,Yahoo! Inc
01150H,AgreeYa Solutions Inc,2,Yahoo! Inc
43341Q,Hitachi Consulting Corp,2,Yahoo! Inc
369604,GE,2,Yahoo! Inc
36069Q,GE Healthcare,2,Yahoo! Inc
J18807,GREE Inc,2,Yahoo! Inc
86266K,Stratacache Inc,2,Yahoo! Inc
75595V,Redbox Automated Retail LLC,2,Yahoo! Inc
87927Y,Telecom Italia SpA,2,Yahoo! Inc
92826C,Visa Inc,2,Yahoo! Inc
248215,DeNA Co Ltd,2,Yahoo! Inc
30712Z,Fandango Inc,1,Yahoo! Inc
45204C,hybris GmbH,2,Yahoo! Inc
62512M,Movideo Pty Ltd,2,Yahoo! Inc
99285H,Optogan,2,Yahoo! Inc
68352F,Optogan Oy,2,Yahoo! Inc
109473,Brightpoint Inc,2,Yahoo! Inc
92844G,VisualMED Clinical Solutions,2,Yahoo! Inc
10248J,Bowie State University,2,Yahoo! Inc
49120W,"Intelaform, Inc",2,Yahoo! Inc
57319X,Maryland Center,2,Yahoo! Inc
067774,Barnes & Noble Inc,2,Yahoo! Inc
85723H,Tianjin T&B Holding Co Ltd,2,Yahoo! Inc
93561J,Twilio Inc,2,Yahoo! Inc
G7771K,Sage Group PLC,2,Yahoo! Inc
74866E,Qtel,2,Yahoo! Inc
224044,Cox Communications Inc,2,Yahoo! Inc
63354C,Mustafa Sultan Science & Ind,2,Yahoo! Inc
60388X,Ministry of Health of Oman,2,Yahoo! Inc
12228K,Acclaim Energy Advisors LLC,2,Yahoo! Inc
704508,Paypal Inc,2,Yahoo! Inc
12871A,CNBC,1,Yahoo! Inc
87704W,Tasktop Technologies Inc,2,Yahoo! Inc
40623Q,Hallmark Cards Inc,2,Yahoo! Inc
G1151C,Accenture PLC,2,Yahoo! Inc
78190P,Vavilov State Optcal Institute,2,Yahoo! Inc
79113H,SPbSTU,2,Yahoo! Inc
001902,AF Ioffe Physico-Technical,2,Yahoo! Inc
30303M,Facebook Inc,1,Yahoo! Inc
44744P,Hutchison 3G Ireland Ltd,2,Yahoo! Inc
69161J,PPTV Online Television,2,Yahoo! Inc
99140L,Zain Group,2,Yahoo! Inc
09058Z,Biocompatibles Intl PLC,2,Yahoo! Inc
J61240,Olympus Corp,2,Yahoo! Inc
06572L,Al Faisaliah Medical Systems,2,Yahoo! Inc
88732J,Time Warner Cable Inc,2,Yahoo! Inc
84957A,Spotify Ltd,2,Yahoo! Inc
25874M,DotNetNuke Corp,2,Yahoo! Inc
92553P,Viacom Inc,2,Yahoo! Inc
25108W,Digital Management Inc,2,Yahoo! Inc
W2R55D,Elekta AB,2,Yahoo! Inc
29962V,EVault Inc,2,Yahoo! Inc
0A4407,Xiu.com,2,Yahoo! Inc
60979E,MolecularHealth Inc,2,Yahoo! Inc
Y7324A,Rolta India Ltd,2,Yahoo! Inc
00971T,Akamai Technologies Inc,2,Yahoo! Inc
62874Z,NBC Sports,1,Yahoo! Inc
1A0175,VVIDIA Communications Pvt Ltd,2,Yahoo! Inc
04966W,Atos SA,2,Yahoo! Inc
07651L,Beijing Jingdong Century,2,Yahoo! Inc
