source,target,sourceID,targetID,startDate,ego
638,46,45885A,594918,09/12/07,General Motors Corp
46,639,594918,49178Q,09/24/07,General Motors Corp
640,46,54157E,594918,10/02/07,General Motors Corp
0,641,370442,91807W,10/08/07,General Motors Corp
641,0,91807W,370442,10/09/07,General Motors Corp
46,642,594918,71721M,10/26/07,General Motors Corp
643,46,75945T,594918,11/05/07,General Motors Corp
644,16,24712N,68389X,11/07/07,General Motors Corp
557,16,268648,68389X,11/12/07,General Motors Corp
645,16,64120L,68389X,11/13/07,General Motors Corp
646,16,00847J,68389X,12/03/07,General Motors Corp
0,647,370442,46769Z,12/04/07,General Motors Corp
46,648,594918,111320,01/07/08,General Motors Corp
46,222,594918,925843,01/15/08,General Motors Corp
46,649,594918,238216,01/23/08,General Motors Corp
46,650,594918,12919V,01/23/08,General Motors Corp
651,90,25532Y,J78529,02/12/08,General Motors Corp
90,120,J78529,465717,02/12/08,General Motors Corp
16,293,68389X,G1150G,02/12/08,General Motors Corp
174,46,629050,594918,02/14/08,General Motors Corp
174,16,629050,68389X,02/14/08,General Motors Corp
46,282,594918,428236,02/14/08,General Motors Corp
46,125,594918,866810,02/14/08,General Motors Corp
46,557,594918,268648,02/14/08,General Motors Corp
46,16,594918,68389X,02/14/08,General Motors Corp
46,652,594918,073325,02/14/08,General Motors Corp
282,16,428236,68389X,02/14/08,General Motors Corp
125,16,866810,68389X,02/14/08,General Motors Corp
557,16,268648,68389X,02/14/08,General Motors Corp
16,652,68389X,073325,02/14/08,General Motors Corp
46,653,594918,78389C,02/25/08,General Motors Corp
46,108,594918,459200,02/26/08,General Motors Corp
16,610,68389X,880769,03/05/08,General Motors Corp
0,89,370442,465254,03/11/08,General Motors Corp
46,654,594918,98545N,03/18/08,General Motors Corp
46,655,594918,85286P,04/10/08,General Motors Corp
120,90,465717,J78529,04/11/08,General Motors Corp
46,656,594918,043634,04/14/08,General Motors Corp
146,16,804098,68389X,04/15/08,General Motors Corp
657,46,44918T,594918,05/06/08,General Motors Corp
46,658,594918,443251,05/12/08,General Motors Corp
16,659,68389X,17354F,05/12/08,General Motors Corp
46,660,594918,07857P,05/14/08,General Motors Corp
661,9,716565,892331,05/30/08,General Motors Corp
46,662,594918,99171Q,06/11/08,General Motors Corp
255,663,278642,70463L,06/17/08,General Motors Corp
664,46,87981Z,594918,06/18/08,General Motors Corp
665,0,14349R,370442,06/19/08,General Motors Corp
46,666,594918,29133L,06/24/08,General Motors Corp
667,46,91732X,594918,06/24/08,General Motors Corp
668,46,26968K,594918,06/30/08,General Motors Corp
46,669,594918,77495C,07/07/08,General Motors Corp
670,46,607409,594918,07/09/08,General Motors Corp
46,476,594918,35981J,07/09/08,General Motors Corp
0,671,370442,36145I,07/28/08,General Motors Corp
0,11,370442,345370,08/04/08,General Motors Corp
106,672,761695,23725J,09/03/08,General Motors Corp
671,0,36145I,370442,09/04/08,General Motors Corp
673,46,46852Y,594918,09/09/08,General Motors Corp
16,674,68389X,44708Z,09/16/08,General Motors Corp
675,46,282914,594918,09/18/08,General Motors Corp
676,13,88973K,759673,09/25/08,General Motors Corp
46,677,594918,12389Z,10/22/08,General Motors Corp
478,9,38259P,892331,10/28/08,General Motors Corp
678,46,05844L,594918,11/03/08,General Motors Corp
679,133,36331M,438128,12/17/08,General Motors Corp
680,0,91808A,370442,12/19/08,General Motors Corp
510,681,98850R,36885R,01/05/09,General Motors Corp
682,0,41210H,370442,02/03/09,General Motors Corp
379,363,723646,81942H,05/14/09,General Motors Corp
683,46,747277,594918,07/15/09,General Motors Corp
684,46,007903,594918,07/15/09,General Motors Corp
685,46,03662Q,594918,07/15/09,General Motors Corp
626,46,24702R,594918,07/15/09,General Motors Corp
686,46,27063Y,594918,07/29/09,General Motors Corp
46,575,594918,984332,07/29/09,General Motors Corp
46,20,594918,654902,08/13/09,General Motors Corp
687,46,48592R,594918,08/26/09,General Motors Corp
597,16,13891P,68389X,09/03/09,General Motors Corp
9,688,892331,35960H,09/08/09,General Motors Corp
279,689,05453R,75878C,09/21/09,General Motors Corp
690,46,67066G,594918,09/28/09,General Motors Corp
691,46,60367Z,594918,10/26/09,General Motors Corp
363,692,81942H,62003W,12/04/09,General Motors Corp
9,22,892331,578785,12/16/09,General Motors Corp
693,46,01407Z,594918,05/04/10,General Motors Corp
694,255,98078J,278642,05/04/10,General Motors Corp
695,255,98111T,278642,05/07/10,General Motors Corp
597,46,13891P,594918,05/20/10,General Motors Corp
696,46,653929,594918,09/21/10,General Motors Corp
697,46,01238J,594918,10/12/10,General Motors Corp
698,46,80560Y,594918,11/08/10,General Motors Corp
699,133,42770X,438128,12/16/10,General Motors Corp
20,46,654902,594918,02/11/11,General Motors Corp
607,46,056752,594918,05/26/11,General Motors Corp
700,334,15923M,606776,06/17/11,General Motors Corp
334,701,606776,49783H,06/17/11,General Motors Corp
46,702,594918,47660L,09/08/11,General Motors Corp
334,703,606776,78026Q,09/21/11,General Motors Corp
334,704,606776,71691W,09/21/11,General Motors Corp
334,705,606776,626717,09/21/11,General Motors Corp
334,706,606776,20831M,09/21/11,General Motors Corp
334,707,606776,36371V,09/27/11,General Motors Corp
334,708,606776,60904N,09/27/11,General Motors Corp
709,255,44654H,278642,11/07/11,General Motors Corp
220,14,865613,654743,11/09/11,General Motors Corp
14,174,654743,629050,11/09/11,General Motors Corp
14,710,654743,J75390,11/09/11,General Motors Corp
9,188,892331,458140,11/11/11,General Motors Corp
46,711,594918,01150H,11/29/11,General Motors Corp
46,712,594918,43341Q,12/06/11,General Motors Corp
486,46,369604,594918,12/08/11,General Motors Corp
713,46,36069Q,594918,12/08/11,General Motors Corp
334,381,606776,82450N,12/14/11,General Motors Corp
334,708,606776,60904N,12/14/11,General Motors Corp
714,46,J18807,594918,12/20/11,General Motors Corp
715,536,05862A,072743,01/23/12,General Motors Corp
716,536,233825,072743,01/23/12,General Motors Corp
536,717,072743,76206Z,01/23/12,General Motors Corp
536,718,072743,29276F,01/23/12,General Motors Corp
536,355,072743,826197,01/23/12,General Motors Corp
90,719,J78529,46292Z,02/07/12,General Motors Corp
46,720,594918,62512M,03/22/12,General Motors Corp
721,46,109473,594918,04/13/12,General Motors Corp
722,255,69365L,278642,04/16/12,General Motors Corp
723,46,067774,594918,05/01/12,General Motors Corp
724,46,93561J,594918,05/02/12,General Motors Corp
725,46,G7771K,594918,05/03/12,General Motors Corp
334,726,606776,92886J,05/22/12,General Motors Corp
22,36,578785,315621,05/23/12,General Motors Corp
275,727,05275N,811054,06/11/12,General Motors Corp
728,9,Y62121,892331,06/20/12,General Motors Corp
321,91,097023,359556,06/28/12,General Motors Corp
226,91,606793,359556,06/28/12,General Motors Corp
322,91,48635Q,359556,06/28/12,General Motors Corp
91,729,359556,49057V,06/28/12,General Motors Corp
46,730,594918,69161J,08/06/12,General Motors Corp
503,612,861012,31865Q,08/28/12,General Motors Corp
133,731,438128,06568M,09/03/12,General Motors Corp
20,16,654902,68389X,10/01/12,General Motors Corp
732,46,25874M,594918,10/11/12,General Motors Corp
684,46,007903,594918,10/29/12,General Motors Corp
223,46,819882,594918,10/29/12,General Motors Corp
733,46,037833,594918,10/29/12,General Motors Corp
478,46,38259P,594918,10/29/12,General Motors Corp
734,46,29962V,594918,10/30/12,General Motors Corp
255,735,278642,0A4407,11/12/12,General Motors Corp
736,334,27071L,606776,12/26/12,General Motors Corp
334,171,606776,606769,12/26/12,General Motors Corp
334,358,606776,60718J,12/26/12,General Motors Corp
1,0,29473R,G81477,03/24/00,Sina Corp
2,0,88004X,G81477,04/17/00,Sina Corp
0,3,G81477,G2108H,05/08/00,Sina Corp
0,4,G81477,80851R,06/08/00,Sina Corp
0,5,G81477,81996X,06/30/00,Sina Corp
0,6,G81477,23234W,12/05/00,Sina Corp
7,0,43869V,G81477,12/08/00,Sina Corp
7,8,43869V,23481M,12/08/00,Sina Corp
9,0,83408W,G81477,12/08/00,Sina Corp
9,8,83408W,23481M,12/08/00,Sina Corp
0,10,G81477,23481M,12/08/00,Sina Corp
9,11,83408W,65458C,12/22/00,Sina Corp
12,0,36462J,G81477,12/22/00,Sina Corp
13,5,04518A,81996X,01/17/01,Sina Corp
0,14,G81477,64075R,05/22/01,Sina Corp
0,15,G81477,47754P,06/08/01,Sina Corp
7,16,43869V,83767A,06/20/01,Sina Corp
7,17,43869V,82011K,07/05/01,Sina Corp
18,0,0A4101,G81477,07/05/01,Sina Corp
1,19,29473R,40539T,08/17/01,Sina Corp
20,18,86692E,0A4101,11/12/01,Sina Corp
9,21,83408W,07762Q,12/07/01,Sina Corp
22,0,46003R,G81477,12/07/01,Sina Corp
23,0,43378N,G81477,01/11/02,Sina Corp
24,0,86164E,G81477,01/11/02,Sina Corp
25,0,86692E,G81477,01/11/02,Sina Corp
26,24,594918,86164E,01/17/02,Sina Corp
24,27,86164E,07714W,01/17/02,Sina Corp
0,28,G81477,04569F,01/24/02,Sina Corp
29,1,51569P,29473R,02/05/02,Sina Corp
1,30,29473R,81921L,02/05/02,Sina Corp
9,31,83408W,40321H,04/17/02,Sina Corp
0,32,G81477,64172C,04/19/02,Sina Corp
18,33,0A4101,07706J,04/29/02,Sina Corp
25,34,86692E,47708K,05/03/02,Sina Corp
23,35,43378N,54301X,05/21/02,Sina Corp
0,36,G81477,17053A,07/05/02,Sina Corp
0,37,G81477,44475R,08/05/02,Sina Corp
0,38,G81477,40544W,08/07/02,Sina Corp
39,23,86573J,43378N,08/16/02,Sina Corp
40,23,865613,43378N,08/16/02,Sina Corp
41,0,88033T,G81477,10/01/02,Sina Corp
41,42,88033T,00890G,10/22/02,Sina Corp
41,43,88033T,51569W,11/05/02,Sina Corp
44,0,67127Y,G81477,11/21/02,Sina Corp
0,45,G81477,1A5722,12/03/02,Sina Corp
0,46,G81477,23521H,12/03/02,Sina Corp
47,0,654106,G81477,12/06/02,Sina Corp
9,48,83408W,16921Y,04/16/03,Sina Corp
9,49,83408W,620076,04/16/03,Sina Corp
0,50,G81477,06039C,05/29/03,Sina Corp
44,51,67127Y,55503N,07/10/03,Sina Corp
44,52,67127Y,37519Q,08/25/03,Sina Corp
53,0,00966M,G81477,01/13/04,Sina Corp
0,54,G81477,984332,01/14/04,Sina Corp
55,54,77510T,984332,01/20/04,Sina Corp
9,56,83408W,62922X,02/26/04,Sina Corp
0,57,G81477,64110W,03/08/04,Sina Corp
0,9,G81477,83408W,03/08/04,Sina Corp
57,9,64110W,83408W,03/08/04,Sina Corp
58,54,23308Y,984332,03/17/04,Sina Corp
57,59,64110W,38259P,07/01/04,Sina Corp
60,44,89787W,67127Y,07/07/04,Sina Corp
61,53,18891P,00966M,07/20/04,Sina Corp
62,38,17061C,40544W,06/08/05,Sina Corp
49,54,620076,984332,07/26/05,Sina Corp
54,63,984332,00275P,08/11/05,Sina Corp
64,57,65691T,64110W,08/12/05,Sina Corp
64,9,65691T,83408W,08/25/05,Sina Corp
65,54,079860,984332,10/17/05,Sina Corp
66,54,888706,984332,11/07/05,Sina Corp
54,67,984332,81787A,12/09/05,Sina Corp
54,68,984332,82301V,01/10/06,Sina Corp
54,69,984332,92343V,01/19/06,Sina Corp
70,54,76184Q,984332,05/10/06,Sina Corp
47,71,654106,037833,05/23/06,Sina Corp
47,71,654106,037833,05/23/06,Sina Corp
54,72,984332,278642,05/25/06,Sina Corp
9,73,83408W,48123P,06/12/06,Sina Corp
54,74,984332,43397N,07/11/06,Sina Corp
49,54,620076,984332,07/21/06,Sina Corp
75,54,654902,984332,09/07/06,Sina Corp
76,54,92857W,984332,11/14/06,Sina Corp
77,54,44843R,984332,01/08/07,Sina Corp
78,54,00206R,984332,03/09/07,Sina Corp
79,54,523768,984332,04/16/07,Sina Corp
0,80,G81477,169426,05/17/07,Sina Corp
81,0,38259P,G81477,06/11/07,Sina Corp
82,54,12673P,984332,07/25/07,Sina Corp
83,54,879382,984332,10/03/07,Sina Corp
84,81,65743C,38259P,10/26/07,Sina Corp
9,85,83408W,98742U,11/01/07,Sina Corp
44,86,67127Y,81941Q,11/06/07,Sina Corp
87,81,78656H,38259P,11/21/07,Sina Corp
88,54,00724F,984332,11/29/07,Sina Corp
89,81,88973K,38259P,12/05/07,Sina Corp
14,90,64075R,15419X,12/07/07,Sina Corp
81,91,38259P,75525F,01/08/08,Sina Corp
92,54,08055Q,984332,01/09/08,Sina Corp
93,81,576879,38259P,01/10/08,Sina Corp
94,81,185385,38259P,01/15/08,Sina Corp
81,95,38259P,J59399,01/24/08,Sina Corp
75,81,654902,38259P,02/12/08,Sina Corp
54,96,984332,25186X,02/12/08,Sina Corp
86,44,81941Q,67127Y,02/19/08,Sina Corp
81,97,38259P,18587X,02/21/08,Sina Corp
0,98,G81477,26852W,02/24/08,Sina Corp
99,81,74834L,38259P,02/28/08,Sina Corp
100,54,62522L,984332,03/13/08,Sina Corp
9,101,83408W,78440P,04/23/08,Sina Corp
102,54,12613R,984332,04/24/08,Sina Corp
14,103,64075R,45613E,04/25/08,Sina Corp
54,104,984332,47210R,04/29/08,Sina Corp
105,81,538144,38259P,06/04/08,Sina Corp
106,81,75213A,38259P,07/18/08,Sina Corp
107,54,458140,984332,07/29/08,Sina Corp
54,108,984332,428236,07/29/08,Sina Corp
54,109,984332,43625Z,08/05/08,Sina Corp
57,110,64110W,09362H,08/15/08,Sina Corp
107,54,458140,984332,08/21/08,Sina Corp
111,81,63507N,38259P,09/08/08,Sina Corp
112,53,80615K,00966M,09/10/08,Sina Corp
113,57,29793L,64110W,09/15/08,Sina Corp
81,114,38259P,892331,10/28/08,Sina Corp
9,115,83408W,17369R,11/19/08,Sina Corp
14,116,64075R,285512,12/01/08,Sina Corp
81,117,38259P,76319W,05/20/09,Sina Corp
118,80,81559F,169426,07/02/09,Sina Corp
26,54,594918,984332,07/29/09,Sina Corp
119,54,73094M,984332,08/24/09,Sina Corp
120,81,835699,38259P,09/01/09,Sina Corp
121,81,60382C,38259P,09/23/09,Sina Corp
81,122,38259P,78946M,09/23/09,Sina Corp
81,123,38259P,92367P,10/06/09,Sina Corp
124,80,714265,169426,10/26/09,Sina Corp
120,81,835699,38259P,05/20/10,Sina Corp
75,54,654902,984332,05/24/10,Sina Corp
125,80,81919C,169426,08/06/10,Sina Corp
126,54,855244,984332,08/16/10,Sina Corp
127,80,Y002A6,169426,04/21/11,Sina Corp
14,128,64075R,248215,04/28/11,Sina Corp
81,129,38259P,423012,06/30/11,Sina Corp
54,130,984332,73665N,08/12/11,Sina Corp
54,131,984332,139859,10/03/11,Sina Corp
78,80,00206R,169426,11/30/11,Sina Corp
132,81,98927J,38259P,12/06/11,Sina Corp
133,81,50653V,38259P,02/21/12,Sina Corp
0,134,G81477,248215,03/12/12,Sina Corp
135,54,30712Z,984332,03/19/12,Sina Corp
136,80,89903T,169426,03/29/12,Sina Corp
137,57,49037Q,64110W,05/21/12,Sina Corp
57,138,64110W,55781L,05/21/12,Sina Corp
54,139,984332,12871A,06/13/12,Sina Corp
9,140,83408W,44599A,06/21/12,Sina Corp
54,141,984332,30303M,07/06/12,Sina Corp
142,23,85713E,43378N,08/21/12,Sina Corp
143,23,08111F,43378N,08/29/12,Sina Corp
144,81,414549,38259P,09/18/12,Sina Corp
145,81,819882,38259P,10/29/12,Sina Corp
71,81,037833,38259P,10/29/12,Sina Corp
81,26,38259P,594918,10/29/12,Sina Corp
54,141,984332,30303M,11/18/12,Sina Corp
54,146,984332,62874Z,12/10/12,Sina Corp
1,0,065379,654633,04/17/00,NYK Line
1,2,065379,889090,04/17/00,NYK Line
1,3,065379,359590,04/17/00,NYK Line
4,0,12416L,654633,04/17/00,NYK Line
4,2,12416L,889090,04/17/00,NYK Line
4,3,12416L,359590,04/17/00,NYK Line
5,0,471034,654633,04/17/00,NYK Line
5,2,471034,889090,04/17/00,NYK Line
5,3,471034,359590,04/17/00,NYK Line
6,0,606769,654633,04/17/00,NYK Line
6,2,606769,889090,04/17/00,NYK Line
6,3,606769,359590,04/17/00,NYK Line
0,7,654633,889090,04/17/00,NYK Line
0,8,654633,359590,04/17/00,NYK Line
7,8,889090,359590,04/17/00,NYK Line
6,1,606769,065379,04/18/00,NYK Line
6,9,606769,60696P,04/18/00,NYK Line
1,9,065379,60696P,04/18/00,NYK Line
10,4,J59399,12416L,04/18/00,NYK Line
11,4,678492,12416L,04/18/00,NYK Line
4,12,12416L,59487E,04/18/00,NYK Line
4,13,12416L,359552,04/18/00,NYK Line
4,14,12416L,233806,04/18/00,NYK Line
4,15,12416L,46662V,04/18/00,NYK Line
4,16,12416L,21615F,04/18/00,NYK Line
17,6,891493,606769,04/19/00,NYK Line
6,18,606769,65416Y,04/19/00,NYK Line
19,6,62986R,606769,04/25/00,NYK Line
6,20,606769,60715W,04/25/00,NYK Line
6,21,606769,60683M,04/25/00,NYK Line
6,22,606769,60683N,04/25/00,NYK Line
6,23,606769,57462P,04/25/00,NYK Line
4,24,12416L,17339M,04/26/00,NYK Line
25,8,013904,359590,05/02/00,NYK Line
8,26,359590,35959P,05/04/00,NYK Line
27,6,576879,606769,05/10/00,NYK Line
28,6,52069N,606769,05/10/00,NYK Line
10,6,J59399,606769,05/10/00,NYK Line
6,29,606769,25402X,05/10/00,NYK Line
6,30,606769,45053P,05/10/00,NYK Line
31,6,45569E,606769,05/12/00,NYK Line
6,32,606769,83326Z,05/12/00,NYK Line
6,33,606769,83474H,05/12/00,NYK Line
34,8,65398L,359590,05/15/00,NYK Line
35,8,43357Z,359590,05/15/00,NYK Line
8,36,359590,803038,05/15/00,NYK Line
8,37,359590,819882,05/15/00,NYK Line
38,8,62942Q,359590,05/16/00,NYK Line
39,8,89145C,359590,05/16/00,NYK Line
40,4,984631,12416L,05/16/00,NYK Line
41,4,23127R,12416L,05/16/00,NYK Line
42,8,60370K,359590,05/17/00,NYK Line
8,43,359590,654624,05/17/00,NYK Line
8,44,359590,48753F,05/17/00,NYK Line
8,17,359590,891493,05/17/00,NYK Line
8,45,359590,629050,05/17/00,NYK Line
8,46,359590,433578,05/17/00,NYK Line
8,47,359590,46059T,05/17/00,NYK Line
8,48,359590,91513Q,05/17/00,NYK Line
8,49,359590,83570A,05/18/00,NYK Line
