size,startDate,ego,id
33,04/19/02,Sina Corp,G81477
34,04/29/02,Sina Corp,G81477
35,05/03/02,Sina Corp,G81477
36,05/21/02,Sina Corp,G81477
37,07/05/02,Sina Corp,G81477
38,08/05/02,Sina Corp,G81477
39,08/07/02,Sina Corp,G81477
40,08/16/02,Sina Corp,G81477
41,08/16/02,Sina Corp,G81477
42,10/01/02,Sina Corp,G81477
43,10/22/02,Sina Corp,G81477
44,11/05/02,Sina Corp,G81477
45,11/21/02,Sina Corp,G81477
46,12/03/02,Sina Corp,G81477
47,12/03/02,Sina Corp,G81477
48,12/06/02,Sina Corp,G81477
49,04/16/03,Sina Corp,G81477
50,04/16/03,Sina Corp,G81477
51,05/29/03,Sina Corp,G81477
52,07/10/03,Sina Corp,G81477
53,08/25/03,Sina Corp,G81477
54,01/13/04,Sina Corp,G81477
55,01/14/04,Sina Corp,G81477
56,01/20/04,Sina Corp,G81477
57,02/26/04,Sina Corp,G81477
58,03/08/04,Sina Corp,G81477
59,03/08/04,Sina Corp,G81477
60,03/08/04,Sina Corp,G81477
61,03/17/04,Sina Corp,G81477
62,07/01/04,Sina Corp,G81477
63,07/07/04,Sina Corp,G81477
64,07/20/04,Sina Corp,G81477
65,06/08/05,Sina Corp,G81477
66,07/26/05,Sina Corp,G81477
67,08/11/05,Sina Corp,G81477
68,08/12/05,Sina Corp,G81477
69,08/25/05,Sina Corp,G81477
70,10/17/05,Sina Corp,G81477
71,11/07/05,Sina Corp,G81477
72,12/09/05,Sina Corp,G81477
73,01/10/06,Sina Corp,G81477
74,01/19/06,Sina Corp,G81477
75,05/10/06,Sina Corp,G81477
76,05/23/06,Sina Corp,G81477
77,05/23/06,Sina Corp,G81477
78,05/25/06,Sina Corp,G81477
79,06/12/06,Sina Corp,G81477
80,07/11/06,Sina Corp,G81477
81,07/21/06,Sina Corp,G81477
82,09/07/06,Sina Corp,G81477
83,11/14/06,Sina Corp,G81477
84,01/08/07,Sina Corp,G81477
85,03/09/07,Sina Corp,G81477
86,04/16/07,Sina Corp,G81477
87,05/17/07,Sina Corp,G81477
88,06/11/07,Sina Corp,G81477
89,07/25/07,Sina Corp,G81477
90,10/03/07,Sina Corp,G81477
91,10/26/07,Sina Corp,G81477
92,11/01/07,Sina Corp,G81477
93,11/06/07,Sina Corp,G81477
94,11/21/07,Sina Corp,G81477
95,11/29/07,Sina Corp,G81477
96,12/05/07,Sina Corp,G81477
97,12/07/07,Sina Corp,G81477
98,01/08/08,Sina Corp,G81477
99,01/09/08,Sina Corp,G81477
100,01/10/08,Sina Corp,G81477
101,01/15/08,Sina Corp,G81477
102,01/24/08,Sina Corp,G81477
103,02/12/08,Sina Corp,G81477
104,02/12/08,Sina Corp,G81477
105,02/19/08,Sina Corp,G81477
106,02/21/08,Sina Corp,G81477
107,02/24/08,Sina Corp,G81477
108,02/28/08,Sina Corp,G81477
109,03/13/08,Sina Corp,G81477
110,04/23/08,Sina Corp,G81477
111,04/24/08,Sina Corp,G81477
112,04/25/08,Sina Corp,G81477
113,04/29/08,Sina Corp,G81477
114,06/04/08,Sina Corp,G81477
115,07/18/08,Sina Corp,G81477
116,07/29/08,Sina Corp,G81477
117,07/29/08,Sina Corp,G81477
118,08/05/08,Sina Corp,G81477
119,08/15/08,Sina Corp,G81477
120,08/21/08,Sina Corp,G81477
121,09/08/08,Sina Corp,G81477
122,09/10/08,Sina Corp,G81477
123,09/15/08,Sina Corp,G81477
124,10/28/08,Sina Corp,G81477
125,11/19/08,Sina Corp,G81477
126,12/01/08,Sina Corp,G81477
127,05/20/09,Sina Corp,G81477
128,07/02/09,Sina Corp,G81477
129,07/29/09,Sina Corp,G81477
130,08/24/09,Sina Corp,G81477
131,09/01/09,Sina Corp,G81477
132,09/23/09,Sina Corp,G81477
133,09/23/09,Sina Corp,G81477
134,10/06/09,Sina Corp,G81477
135,10/26/09,Sina Corp,G81477
136,05/20/10,Sina Corp,G81477
137,05/24/10,Sina Corp,G81477
138,08/06/10,Sina Corp,G81477
139,08/16/10,Sina Corp,G81477
140,04/21/11,Sina Corp,G81477
141,04/28/11,Sina Corp,G81477
142,06/30/11,Sina Corp,G81477
143,08/12/11,Sina Corp,G81477
144,10/03/11,Sina Corp,G81477
145,11/30/11,Sina Corp,G81477
146,12/06/11,Sina Corp,G81477
147,02/21/12,Sina Corp,G81477
148,03/12/12,Sina Corp,G81477
149,03/19/12,Sina Corp,G81477
150,03/29/12,Sina Corp,G81477
151,05/21/12,Sina Corp,G81477
152,05/21/12,Sina Corp,G81477
153,06/13/12,Sina Corp,G81477
154,06/21/12,Sina Corp,G81477
155,07/06/12,Sina Corp,G81477
156,08/21/12,Sina Corp,G81477
157,08/29/12,Sina Corp,G81477
158,09/18/12,Sina Corp,G81477
159,10/29/12,Sina Corp,G81477
160,10/29/12,Sina Corp,G81477
161,10/29/12,Sina Corp,G81477
162,11/18/12,Sina Corp,G81477
163,12/10/12,Sina Corp,G81477
1,04/17/00,NYK Line,654633
2,04/17/00,NYK Line,654633
3,04/17/00,NYK Line,654633
4,04/17/00,NYK Line,654633
5,04/17/00,NYK Line,654633
6,04/17/00,NYK Line,654633
7,04/17/00,NYK Line,654633
8,04/17/00,NYK Line,654633
9,04/17/00,NYK Line,654633
10,04/17/00,NYK Line,654633
11,04/17/00,NYK Line,654633
12,04/17/00,NYK Line,654633
13,04/17/00,NYK Line,654633
14,04/17/00,NYK Line,654633
15,04/17/00,NYK Line,654633
16,04/18/00,NYK Line,654633
17,04/18/00,NYK Line,654633
18,04/18/00,NYK Line,654633
19,04/18/00,NYK Line,654633
20,04/18/00,NYK Line,654633
21,04/18/00,NYK Line,654633
22,04/18/00,NYK Line,654633
23,04/18/00,NYK Line,654633
24,04/18/00,NYK Line,654633
25,04/18/00,NYK Line,654633
26,04/19/00,NYK Line,654633
27,04/19/00,NYK Line,654633
28,04/25/00,NYK Line,654633
29,04/25/00,NYK Line,654633
30,04/25/00,NYK Line,654633
31,04/25/00,NYK Line,654633
32,04/25/00,NYK Line,654633
33,04/26/00,NYK Line,654633
34,05/02/00,NYK Line,654633
35,05/04/00,NYK Line,654633
36,05/10/00,NYK Line,654633
37,05/10/00,NYK Line,654633
38,05/10/00,NYK Line,654633
39,05/10/00,NYK Line,654633
40,05/10/00,NYK Line,654633
41,05/12/00,NYK Line,654633
42,05/12/00,NYK Line,654633
43,05/12/00,NYK Line,654633
44,05/15/00,NYK Line,654633
45,05/15/00,NYK Line,654633
46,05/15/00,NYK Line,654633
47,05/15/00,NYK Line,654633
48,05/16/00,NYK Line,654633
49,05/16/00,NYK Line,654633
50,05/16/00,NYK Line,654633
51,05/16/00,NYK Line,654633
52,05/17/00,NYK Line,654633
53,05/17/00,NYK Line,654633
54,05/17/00,NYK Line,654633
55,05/17/00,NYK Line,654633
56,05/17/00,NYK Line,654633
57,05/17/00,NYK Line,654633
58,05/17/00,NYK Line,654633
59,05/17/00,NYK Line,654633
60,05/18/00,NYK Line,654633
61,05/18/00,NYK Line,654633
62,05/24/00,NYK Line,654633
63,05/24/00,NYK Line,654633
64,05/29/00,NYK Line,654633
65,05/29/00,NYK Line,654633
66,05/29/00,NYK Line,654633
67,05/29/00,NYK Line,654633
68,05/29/00,NYK Line,654633
69,05/29/00,NYK Line,654633
70,05/30/00,NYK Line,654633
71,05/30/00,NYK Line,654633
72,06/02/00,NYK Line,654633
73,06/02/00,NYK Line,654633
74,06/02/00,NYK Line,654633
75,06/02/00,NYK Line,654633
76,06/02/00,NYK Line,654633
77,06/02/00,NYK Line,654633
78,06/02/00,NYK Line,654633
79,06/02/00,NYK Line,654633
80,06/02/00,NYK Line,654633
81,06/02/00,NYK Line,654633
82,06/08/00,NYK Line,654633
83,06/08/00,NYK Line,654633
84,06/13/00,NYK Line,654633
85,06/13/00,NYK Line,654633
86,06/13/00,NYK Line,654633
87,06/13/00,NYK Line,654633
88,06/13/00,NYK Line,654633
89,06/13/00,NYK Line,654633
90,06/19/00,NYK Line,654633
91,06/21/00,NYK Line,654633
92,06/21/00,NYK Line,654633
93,06/21/00,NYK Line,654633
94,06/21/00,NYK Line,654633
95,06/21/00,NYK Line,654633
96,06/21/00,NYK Line,654633
97,06/21/00,NYK Line,654633
98,06/21/00,NYK Line,654633
99,06/21/00,NYK Line,654633
100,06/22/00,NYK Line,654633
101,06/22/00,NYK Line,654633
102,06/22/00,NYK Line,654633
103,06/22/00,NYK Line,654633
104,06/22/00,NYK Line,654633
105,06/22/00,NYK Line,654633
106,06/22/00,NYK Line,654633
107,06/22/00,NYK Line,654633
108,06/27/00,NYK Line,654633
109,06/27/00,NYK Line,654633
110,06/27/00,NYK Line,654633
111,06/27/00,NYK Line,654633
112,06/27/00,NYK Line,654633
113,06/27/00,NYK Line,654633
114,06/27/00,NYK Line,654633
115,06/27/00,NYK Line,654633
116,06/28/00,NYK Line,654633
117,06/28/00,NYK Line,654633
118,06/28/00,NYK Line,654633
119,06/28/00,NYK Line,654633
120,06/28/00,NYK Line,654633
121,06/29/00,NYK Line,654633
122,06/29/00,NYK Line,654633
123,06/29/00,NYK Line,654633
124,06/29/00,NYK Line,654633
125,06/30/00,NYK Line,654633
126,06/30/00,NYK Line,654633
127,06/30/00,NYK Line,654633
128,07/03/00,NYK Line,654633
129,07/03/00,NYK Line,654633
130,07/03/00,NYK Line,654633
131,07/03/00,NYK Line,654633
132,07/03/00,NYK Line,654633
133,07/03/00,NYK Line,654633
134,07/03/00,NYK Line,654633
135,07/03/00,NYK Line,654633
136,07/03/00,NYK Line,654633
137,07/03/00,NYK Line,654633
138,07/03/00,NYK Line,654633
139,07/03/00,NYK Line,654633
140,07/03/00,NYK Line,654633
141,07/03/00,NYK Line,654633
142,07/03/00,NYK Line,654633
143,07/05/00,NYK Line,654633
144,07/06/00,NYK Line,654633
145,07/06/00,NYK Line,654633
146,07/10/00,NYK Line,654633
147,07/11/00,NYK Line,654633
148,07/11/00,NYK Line,654633
149,07/11/00,NYK Line,654633
150,07/11/00,NYK Line,654633
151,07/11/00,NYK Line,654633
152,07/11/00,NYK Line,654633
153,07/11/00,NYK Line,654633
154,07/11/00,NYK Line,654633
155,07/11/00,NYK Line,654633
156,07/11/00,NYK Line,654633
157,07/12/00,NYK Line,654633
158,07/12/00,NYK Line,654633
159,07/12/00,NYK Line,654633
160,07/12/00,NYK Line,654633
161,07/12/00,NYK Line,654633
162,07/13/00,NYK Line,654633
163,07/13/00,NYK Line,654633
164,07/13/00,NYK Line,654633
165,07/13/00,NYK Line,654633
166,07/13/00,NYK Line,654633
167,07/13/00,NYK Line,654633
168,07/13/00,NYK Line,654633
169,07/17/00,NYK Line,654633
170,07/17/00,NYK Line,654633
171,07/17/00,NYK Line,654633
172,07/18/00,NYK Line,654633
173,07/18/00,NYK Line,654633
174,07/18/00,NYK Line,654633
175,07/18/00,NYK Line,654633
176,07/19/00,NYK Line,654633
177,07/19/00,NYK Line,654633
178,07/19/00,NYK Line,654633
179,07/19/00,NYK Line,654633
180,07/24/00,NYK Line,654633
181,07/24/00,NYK Line,654633
182,07/24/00,NYK Line,654633
183,07/24/00,NYK Line,654633
184,07/24/00,NYK Line,654633
185,07/24/00,NYK Line,654633
186,07/24/00,NYK Line,654633
187,07/31/00,NYK Line,654633
188,07/31/00,NYK Line,654633
189,07/31/00,NYK Line,654633
190,07/31/00,NYK Line,654633
191,07/31/00,NYK Line,654633
192,08/04/00,NYK Line,654633
193,08/04/00,NYK Line,654633
194,08/04/00,NYK Line,654633
195,08/10/00,NYK Line,654633
196,08/10/00,NYK Line,654633
197,08/10/00,NYK Line,654633
198,08/15/00,NYK Line,654633
199,08/15/00,NYK Line,654633
200,08/15/00,NYK Line,654633
201,08/15/00,NYK Line,654633
202,08/15/00,NYK Line,654633
203,08/15/00,NYK Line,654633
204,08/15/00,NYK Line,654633
205,08/15/00,NYK Line,654633
206,08/15/00,NYK Line,654633
207,08/15/00,NYK Line,654633
208,08/22/00,NYK Line,654633
209,08/23/00,NYK Line,654633
210,08/23/00,NYK Line,654633
211,08/29/00,NYK Line,654633
212,08/30/00,NYK Line,654633
213,08/30/00,NYK Line,654633
214,08/30/00,NYK Line,654633
215,09/01/00,NYK Line,654633
216,09/01/00,NYK Line,654633
217,09/01/00,NYK Line,654633
218,09/01/00,NYK Line,654633
219,09/01/00,NYK Line,654633
220,09/01/00,NYK Line,654633
221,09/01/00,NYK Line,654633
222,09/01/00,NYK Line,654633
223,09/01/00,NYK Line,654633
224,09/01/00,NYK Line,654633
225,09/01/00,NYK Line,654633
226,09/02/00,NYK Line,654633
227,09/04/00,NYK Line,654633
228,09/08/00,NYK Line,654633
229,09/08/00,NYK Line,654633
230,09/20/00,NYK Line,654633
231,09/20/00,NYK Line,654633
232,09/21/00,NYK Line,654633
233,09/21/00,NYK Line,654633
234,09/21/00,NYK Line,654633
235,09/21/00,NYK Line,654633
236,09/21/00,NYK Line,654633
237,09/21/00,NYK Line,654633
238,09/21/00,NYK Line,654633
239,09/21/00,NYK Line,654633
240,09/21/00,NYK Line,654633
241,09/21/00,NYK Line,654633
242,09/21/00,NYK Line,654633
243,09/26/00,NYK Line,654633
244,09/26/00,NYK Line,654633
245,09/26/00,NYK Line,654633
246,09/26/00,NYK Line,654633
247,09/26/00,NYK Line,654633
248,09/28/00,NYK Line,654633
249,09/28/00,NYK Line,654633
250,09/29/00,NYK Line,654633
251,09/29/00,NYK Line,654633
252,09/29/00,NYK Line,654633
253,09/29/00,NYK Line,654633
254,09/29/00,NYK Line,654633
255,09/29/00,NYK Line,654633
256,09/29/00,NYK Line,654633
257,09/29/00,NYK Line,654633
258,09/29/00,NYK Line,654633
259,09/29/00,NYK Line,654633
260,09/29/00,NYK Line,654633
261,09/29/00,NYK Line,654633
262,09/29/00,NYK Line,654633
263,09/29/00,NYK Line,654633
264,09/29/00,NYK Line,654633
265,09/29/00,NYK Line,654633
266,09/29/00,NYK Line,654633
267,09/29/00,NYK Line,654633
268,09/29/00,NYK Line,654633
269,09/29/00,NYK Line,654633
270,09/29/00,NYK Line,654633
271,09/29/00,NYK Line,654633
272,09/29/00,NYK Line,654633
273,09/29/00,NYK Line,654633
274,09/29/00,NYK Line,654633
275,09/29/00,NYK Line,654633
276,09/29/00,NYK Line,654633
277,10/03/00,NYK Line,654633
278,10/03/00,NYK Line,654633
279,10/04/00,NYK Line,654633
280,10/04/00,NYK Line,654633
281,10/04/00,NYK Line,654633
282,10/12/00,NYK Line,654633
283,10/12/00,NYK Line,654633
284,10/17/00,NYK Line,654633
285,10/17/00,NYK Line,654633
286,10/17/00,NYK Line,654633
287,10/17/00,NYK Line,654633
288,10/17/00,NYK Line,654633
289,10/17/00,NYK Line,654633
290,10/20/00,NYK Line,654633
291,10/20/00,NYK Line,654633
292,10/20/00,NYK Line,654633
293,10/20/00,NYK Line,654633
294,10/20/00,NYK Line,654633
295,10/20/00,NYK Line,654633
296,10/20/00,NYK Line,654633
297,10/20/00,NYK Line,654633
298,10/20/00,NYK Line,654633
299,10/20/00,NYK Line,654633
300,10/20/00,NYK Line,654633
301,10/20/00,NYK Line,654633
302,10/23/00,NYK Line,654633
303,10/23/00,NYK Line,654633
304,10/26/00,NYK Line,654633
305,10/26/00,NYK Line,654633
306,10/26/00,NYK Line,654633
307,10/27/00,NYK Line,654633
308,10/27/00,NYK Line,654633
309,10/27/00,NYK Line,654633
310,10/27/00,NYK Line,654633
311,10/27/00,NYK Line,654633
312,10/27/00,NYK Line,654633
313,10/27/00,NYK Line,654633
314,10/27/00,NYK Line,654633
315,10/27/00,NYK Line,654633
316,10/27/00,NYK Line,654633
317,10/27/00,NYK Line,654633
318,10/27/00,NYK Line,654633
319,10/27/00,NYK Line,654633
320,10/27/00,NYK Line,654633
321,10/27/00,NYK Line,654633
322,10/27/00,NYK Line,654633
323,10/30/00,NYK Line,654633
324,10/30/00,NYK Line,654633
325,10/31/00,NYK Line,654633
326,10/31/00,NYK Line,654633
327,11/01/00,NYK Line,654633
328,11/01/00,NYK Line,654633
329,11/01/00,NYK Line,654633
330,11/01/00,NYK Line,654633
331,11/01/00,NYK Line,654633
332,11/01/00,NYK Line,654633
333,11/01/00,NYK Line,654633
334,11/01/00,NYK Line,654633
335,11/01/00,NYK Line,654633
336,11/08/00,NYK Line,654633
337,11/08/00,NYK Line,654633
338,11/08/00,NYK Line,654633
339,11/08/00,NYK Line,654633
340,11/08/00,NYK Line,654633
341,11/08/00,NYK Line,654633
342,11/08/00,NYK Line,654633
343,11/08/00,NYK Line,654633
344,11/08/00,NYK Line,654633
345,11/08/00,NYK Line,654633
346,11/08/00,NYK Line,654633
347,11/09/00,NYK Line,654633
348,11/09/00,NYK Line,654633
349,11/09/00,NYK Line,654633
350,11/09/00,NYK Line,654633
351,11/09/00,NYK Line,654633
352,11/13/00,NYK Line,654633
353,11/13/00,NYK Line,654633
354,11/13/00,NYK Line,654633
355,11/13/00,NYK Line,654633
356,11/13/00,NYK Line,654633
357,11/13/00,NYK Line,654633
358,11/13/00,NYK Line,654633
359,11/20/00,NYK Line,654633
360,11/20/00,NYK Line,654633
361,11/20/00,NYK Line,654633
362,11/28/00,NYK Line,654633
363,11/28/00,NYK Line,654633
364,11/29/00,NYK Line,654633
365,11/29/00,NYK Line,654633
366,11/29/00,NYK Line,654633
367,12/05/00,NYK Line,654633
368,12/05/00,NYK Line,654633
369,12/05/00,NYK Line,654633
370,12/05/00,NYK Line,654633
371,12/05/00,NYK Line,654633
372,12/05/00,NYK Line,654633
373,12/05/00,NYK Line,654633
374,12/05/00,NYK Line,654633
375,12/05/00,NYK Line,654633
376,12/11/00,NYK Line,654633
377,12/11/00,NYK Line,654633
378,12/11/00,NYK Line,654633
379,12/11/00,NYK Line,654633
